date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,body_pct,vol_ratio,ema_slope_pts,rsi_delta,candle_direction,price_momentum_pct,market_state,day_class,gap_pct,vwap_drift_pct,model_a_pending,model_a_trigger,model_a_side,signal_v2,model_v2,spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_qty,position_entry_price,position_current_price,partial_booked
2026-06-09,09:15,54539.0,54683.0,54505.4,54683.0,73800,54623.8,54362.67,64.12,0.1084,81.08,5.76,-12.07,34.3,1,0.947,TRENDING,UNKNOWN,,,False,,,NO_SIGNAL,NONE,54542.65,54500,,,False,,0,,,False
2026-06-09,09:20,54680.0,54830.0,54680.0,54799.0,98970,54707.36,54404.23,67.93,0.1675,79.33,5.081,37.37,3.82,1,0.2121,TRENDING,UNKNOWN,,,False,,,NO_SIGNAL,NONE,54660.2,54700,,,False,,0,,,False
2026-06-09,09:25,54800.0,54874.6,54788.0,54820.0,36930,54728.52,54443.82,68.59,0.1672,23.09,1.29,83.33,0.65,1,0.0383,TRENDING,UNKNOWN,,,False,,,NO_SIGNAL,NONE,54653.05,54700,1095.3,985.15,False,,0,,,False
2026-06-09,09:30,54820.0,54950.0,54817.0,54890.0,49590,54758.58,54486.32,70.72,0.24,52.63,1.545,140.63,2.14,1,0.1277,TRENDING,UNKNOWN,,,False,,,NO_SIGNAL,NONE,54726.1,54700,1132.55,947.45,False,,0,,,False
2026-06-09,09:35,54880.2,54906.0,54842.6,54880.0,25170,54768.98,54523.81,69.99,0.2027,0.32,0.69,194.86,-0.73,-1,-0.0182,TRENDING,UNKNOWN,,,False,,,NO_SIGNAL,NONE,54721.8,54700,1129.1,951.2,False,,0,,,False
2026-06-09,09:40,54880.0,54895.0,54840.0,54850.0,16200,54773.98,54554.88,67.72,0.1388,54.55,0.434,192.21,-2.26,-1,-0.0547,TRENDING,UNKNOWN,,,False,,,NO_SIGNAL,NONE,54695.5,54700,1110.0,964.2,False,,0,,,False
2026-06-09,09:45,54850.0,54920.0,54817.2,54817.2,18480,54778.47,54579.86,65.24,0.0707,31.91,0.489,175.63,-2.49,-1,-0.0598,TRENDING,UNKNOWN,,,False,,,NO_SIGNAL,NONE,54652.9,54700,1094.55,979.25,False,,0,,,False
2026-06-09,09:50,54817.2,54933.0,54811.2,54930.0,17400,54784.3,54613.21,69.4,0.266,92.61,0.447,169.38,4.16,1,0.2058,TRENDING,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54762.3,54800,,,False,,0,,,False
2026-06-09,09:55,54930.0,54930.0,54851.8,54889.6,15690,54789.03,54639.53,66.34,0.1836,51.66,0.393,153.21,-3.06,-1,-0.0735,TRENDING,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54709.2,54700,,,False,,0,,,False
2026-06-09,10:00,54889.8,54892.0,54812.0,54821.0,10560,54790.57,54656.81,61.39,0.0555,86.0,0.274,133.0,-4.95,-1,-0.125,SIDEWAYS,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54643.95,54600,,,False,,0,,,False
2026-06-09,10:05,54816.4,54860.0,54812.0,54840.0,11460,54792.0,54674.26,62.23,0.0876,49.17,0.316,119.38,0.84,1,0.0347,SIDEWAYS,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54658.05,54700,,,False,,0,,,False
2026-06-09,10:10,54840.0,54878.4,54820.2,54850.0,5520,54792.83,54691.0,62.69,0.1043,17.18,0.184,111.14,0.46,1,0.0182,SIDEWAYS,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54698.0,54700,1118.1,963.0,False,,0,,,False
2026-06-09,10:15,54850.0,54878.0,54845.0,54878.0,4320,54793.67,54708.81,64.01,0.1539,84.85,0.209,95.6,1.32,1,0.051,SIDEWAYS,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54715.75,54700,1121.55,958.05,False,,0,,,False
2026-06-09,10:20,54875.0,54894.6,54825.4,54849.0,7080,54794.8,54722.16,61.57,0.0989,37.57,0.406,82.63,-2.44,-1,-0.0528,SIDEWAYS,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54686.7,54700,1100.0,971.45,False,,0,,,False
2026-06-09,10:25,54849.0,54886.0,54827.2,54850.0,4140,54795.43,54734.33,61.63,0.0996,1.7,0.314,77.52,0.05,1,0.0018,SIDEWAYS,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54697.3,54700,1098.25,970.45,False,,0,,,False
2026-06-09,10:30,54850.0,54864.8,54801.0,54828.0,3420,54795.73,54743.25,59.64,0.0589,34.48,0.309,69.0,-1.99,-1,-0.0401,SIDEWAYS,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54685.35,54700,1100.0,976.85,False,,0,,,False
2026-06-09,10:35,54828.0,54828.0,54770.0,54775.0,12300,54795.59,54746.28,55.02,-0.0376,91.38,1.254,55.28,-4.62,-1,-0.0967,TRENDING,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54632.9,54600,,,False,,0,,,False
2026-06-09,10:40,54775.0,54834.0,54770.0,54830.0,5070,54795.78,54754.25,58.6,0.0625,85.94,0.552,45.45,3.58,1,0.1004,SIDEWAYS,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54667.95,54700,,,False,,0,,,False
2026-06-09,10:45,54830.0,54850.0,54756.0,54762.8,3840,54795.73,54755.06,53.04,-0.0601,71.49,0.483,32.91,-5.56,-1,-0.1226,SIDEWAYS,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54592.7,54600,,,False,,0,,,False
2026-06-09,10:50,54752.0,54849.6,54725.0,54833.8,9210,54795.88,54762.56,57.62,0.0692,65.65,1.36,28.23,4.57,1,0.1297,SIDEWAYS,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54692.8,54700,,,False,,0,,,False
2026-06-09,10:55,54833.8,54858.0,54805.4,54842.2,3900,54796.23,54770.15,58.14,0.0839,15.97,0.588,26.89,0.52,1,0.0153,SIDEWAYS,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54677.2,54700,1094.95,973.4,False,,0,,,False
2026-06-09,11:00,54842.0,54855.0,54818.0,54842.2,1950,54796.42,54777.01,58.14,0.0835,0.54,0.332,30.73,0.0,1,0.0,SIDEWAYS,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54668.15,54700,1096.5,974.0,False,,0,,,False
2026-06-09,11:05,54842.2,54859.8,54819.2,54859.8,4290,54796.91,54784.89,59.35,0.1148,43.35,0.777,30.64,1.21,1,0.0321,SIDEWAYS,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54696.25,54700,1108.0,967.8,False,,0,,,False
2026-06-09,11:10,54859.8,54871.8,54799.0,54799.0,6840,54797.31,54786.24,53.58,0.0031,83.52,1.239,31.17,-5.77,-1,-0.1108,SIDEWAYS,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54630.75,54600,,,False,,0,,,False
2026-06-09,11:15,54799.0,54836.0,54770.0,54830.8,3510,54797.43,54790.48,55.99,0.0609,48.18,0.639,27.92,2.41,1,0.058,SIDEWAYS,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54663.5,54700,,,False,,0,,,False
2026-06-09,11:20,54830.8,54830.8,54678.0,54698.8,12480,54795.77,54781.75,45.45,-0.177,86.39,2.297,11.6,-10.54,-1,-0.2407,SIDEWAYS,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54526.5,54500,,,False,,0,,,False
2026-06-09,11:25,54698.8,54757.0,54662.0,54715.0,10050,54793.97,54775.39,46.77,-0.1441,17.05,1.585,-1.62,1.32,1,0.0296,TRENDING,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54567.4,54600,,,False,,0,,,False
2026-06-09,11:30,54733.2,54757.0,54681.0,54750.0,6900,54793.04,54772.97,49.62,-0.0786,22.11,1.129,-11.92,2.85,1,0.064,SIDEWAYS,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54614.75,54600,1111.0,963.0,False,,0,,,False
2026-06-09,11:35,54750.0,54820.6,54749.6,54810.0,5520,54793.04,54776.5,54.15,0.031,84.51,0.877,-9.74,4.53,1,0.1096,SIDEWAYS,TREND_DAY,0.548,0.266,False,,,NO_SIGNAL,NONE,54655.2,54700,,,False,,0,,,False
