date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,ema_slope_strong_up,ema_slope_strong_down,volume_surge,body_pct,is_spike,multi_candle_bullish,multi_candle_bearish,efficiency_ratio,ema_delta,rsi_delta,volume_ratio,efficiency_delta,vwap_dist_delta,candle_direction,price_momentum_pct,market_state,enough_data,signal,nifty_spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_entry_price,position_current_price
2026-05-06,09:35,55460.0,55485.0,55450.0,55470.0,1560,55452.7,55124.74,71.14,0.0312,True,False,False,28.57,False,False,True,0.7841,36.34,1.48,0.068,0.0422,0.0902,1,0.0902,SIDEWAYS,True,NO_SIGNAL,55213.95,55200,1133.95,855.45,False,,,
2026-05-06,09:40,55484.8,55484.8,55405.0,55405.0,15810,55450.73,55151.43,66.59,-0.0825,True,False,False,100.0,False,False,True,0.7157,26.69,-4.55,0.732,-0.0684,-0.1172,-1,-0.1172,SIDEWAYS,True,NO_SIGNAL,55125.05,55100,,,False,,,
2026-05-06,09:45,55405.0,55440.2,55405.0,55415.0,10110,55449.0,55176.54,66.94,-0.0613,True,False,False,28.41,False,True,False,0.7038,25.1,0.35,0.452,-0.0119,0.018,1,0.018,SIDEWAYS,True,NO_SIGNAL,55156.4,55200,,,False,,,
2026-05-06,09:50,55415.0,55456.8,55395.0,55456.8,14190,55448.06,55203.23,68.43,0.0158,True,False,False,67.64,False,True,False,0.7938,26.69,1.49,0.616,0.09,0.0754,1,0.0754,SIDEWAYS,True,NO_SIGNAL,55198.15,55200,1138.2,854.9,False,,,
2026-05-06,09:55,55457.0,55465.0,55380.0,55380.0,16410,55444.95,55220.06,62.82,-0.1171,True,False,False,90.59,False,True,False,0.7318,16.84,-5.61,0.701,-0.062,-0.1385,-1,-0.1385,SIDEWAYS,True,NO_SIGNAL,55101.7,55100,,,False,,,
2026-05-06,10:00,55375.0,55375.0,55300.2,55310.0,20520,55434.57,55228.63,58.15,-0.2247,True,False,False,86.9,False,False,True,0.4665,8.57,-4.68,0.859,-0.2653,-0.1263,-1,-0.1264,SIDEWAYS,True,NO_SIGNAL,55057.05,55100,1114.0,878.45,False,,,
2026-05-06,10:05,55310.0,55320.0,55240.0,55276.0,12870,55426.32,55233.14,55.97,-0.2712,True,False,False,42.5,False,False,True,0.7168,4.51,-2.18,0.559,0.2503,-0.0613,-1,-0.0615,SIDEWAYS,True,NO_SIGNAL,55021.0,55000,,,False,,,
2026-05-06,10:10,55276.0,55382.8,55275.0,55373.6,8280,55423.6,55246.52,60.54,-0.0902,True,False,False,90.54,False,False,True,0.3621,13.38,4.57,0.58,-0.3547,0.1761,1,0.1766,SIDEWAYS,True,NO_SIGNAL,55085.15,55100,,,False,,,
2026-05-06,10:15,55370.8,55400.0,55316.0,55400.0,12840,55421.09,55261.13,61.7,-0.0381,True,False,False,34.76,False,True,False,0.0714,14.62,1.16,1.021,-0.2907,0.0476,1,0.0477,SIDEWAYS,True,NO_SIGNAL,55098.45,55100,1132.85,832.05,False,,,
2026-05-06,10:20,55400.0,55446.0,55380.0,55380.0,14700,55420.09,55272.46,60.25,-0.0723,True,False,False,30.3,False,True,False,0.3673,11.32,-1.44,1.154,0.2959,-0.0361,-1,-0.0361,SIDEWAYS,True,NO_SIGNAL,55098.75,55100,1129.85,844.6,False,,,
2026-05-06,10:25,55380.0,55426.0,55351.0,55378.4,9540,55418.93,55282.55,60.13,-0.0731,True,False,False,2.13,False,False,True,0.1087,10.09,-0.12,0.749,-0.2586,-0.0029,-1,-0.0029,SIDEWAYS,True,NO_SIGNAL,55080.95,55100,1113.3,855.5,False,,,
2026-05-06,10:30,55376.8,55400.0,55330.0,55352.0,6270,55417.69,55289.16,58.06,-0.1185,True,False,False,35.43,False,False,True,0.28,6.61,-2.07,0.464,0.1713,-0.0476,-1,-0.0477,SIDEWAYS,True,NO_SIGNAL,55070.45,55100,1107.75,865.0,False,,,
2026-05-06,10:35,55352.0,55380.0,55310.0,55373.8,3360,55416.98,55297.22,59.31,-0.0779,True,False,False,31.14,False,False,True,0.3689,8.06,1.25,0.267,0.0889,0.0393,1,0.0394,SIDEWAYS,True,NO_SIGNAL,55078.25,55100,1115.4,856.1,False,,,
2026-05-06,10:40,55373.8,55487.0,55351.2,55449.6,11190,55417.43,55311.73,63.39,0.0581,True,False,False,55.82,False,True,False,0.2818,14.51,4.08,0.94,-0.0871,0.1368,1,0.1369,SIDEWAYS,True,NO_SIGNAL,55146.3,55100,1149.0,821.5,False,,,
2026-05-06,10:45,55449.6,55449.6,55380.2,55420.0,6570,55417.41,55322.04,60.82,0.0047,True,False,False,42.65,False,True,False,0.4453,10.31,-2.57,0.566,0.1635,-0.0534,-1,-0.0534,TRENDING,True,NO_SIGNAL,55131.05,55100,1138.95,824.25,False,,,
2026-05-06,10:50,55420.6,55424.0,55312.6,55312.8,6450,55416.06,55321.16,52.53,-0.1863,True,False,False,96.77,False,False,True,0.149,-0.88,-8.29,0.608,-0.2963,-0.1934,-1,-0.1934,SIDEWAYS,True,NO_SIGNAL,55051.15,55100,1093.45,878.0,False,,,
2026-05-06,10:55,55312.8,55349.0,55310.0,55344.8,3000,55415.31,55323.41,54.52,-0.1272,True,False,False,82.05,False,False,True,0.1358,2.25,1.99,0.326,-0.0132,0.0577,1,0.0579,SIDEWAYS,True,NO_SIGNAL,55073.65,55100,1104.6,872.35,False,,,
2026-05-06,11:00,55340.4,55344.8,55209.2,55209.2,13320,55408.98,55312.54,45.76,-0.3606,True,False,True,96.76,False,False,True,0.6868,-10.88,-8.77,1.62,0.551,-0.2447,-1,-0.245,TRENDING,True,NO_SIGNAL,54955.9,55000,,,False,,,
2026-05-06,11:05,55207.6,55270.0,55200.0,55267.8,10290,55404.17,55308.28,49.53,-0.2461,False,False,False,86.0,False,True,False,0.3909,-4.26,3.78,1.18,-0.2959,0.1058,1,0.1061,SIDEWAYS,True,NO_SIGNAL,55001.3,55000,1125.0,870.0,False,,,
2026-05-06,11:10,55267.8,55267.8,55180.0,55225.0,8730,55399.78,55300.35,46.96,-0.3155,False,True,False,48.75,False,False,True,0.4997,-7.93,-2.57,1.031,0.1088,-0.0773,-1,-0.0774,TRENDING,True,NO_SIGNAL,54967.2,55000,1096.0,894.6,False,,,
2026-05-06,11:15,55220.4,55249.6,55166.2,55166.2,7500,55395.55,55287.57,43.61,-0.414,False,True,False,64.99,False,False,True,0.5792,-12.78,-3.35,0.953,0.0795,-0.1061,-1,-0.1065,TRENDING,True,NO_SIGNAL,54911.45,54900,,,False,,,
2026-05-06,11:20,55160.0,55249.0,55150.0,55200.0,9840,55390.42,55279.23,46.0,-0.3438,False,True,True,40.4,False,False,True,0.5157,-8.34,2.38,1.283,-0.0635,0.061,1,0.0613,TRENDING,True,NO_SIGNAL,54931.55,54900,1147.55,863.1,False,,,
2026-05-06,11:25,55200.0,55269.0,55200.0,55269.0,4620,55388.66,55278.26,50.59,-0.216,False,True,False,100.0,False,True,False,0.5359,-0.97,4.59,0.576,0.0202,0.1246,1,0.125,TRENDING,True,NO_SIGNAL,54989.9,55000,,,False,,,
2026-05-06,11:30,55268.8,55310.0,55240.0,55307.4,7380,55386.7,55281.03,52.99,-0.1432,False,True,False,55.14,False,True,False,0.3758,2.78,2.4,0.905,-0.1601,0.0693,1,0.0695,SIDEWAYS,True,NO_SIGNAL,55003.35,55000,1135.9,855.85,False,,,
2026-05-06,11:35,55302.0,55302.0,55159.0,55182.2,6300,55383.94,55271.62,45.28,-0.3643,False,True,False,83.78,False,True,False,0.4766,-9.41,-7.71,0.811,0.1008,-0.2261,-1,-0.2264,TRENDING,True,NO_SIGNAL,54902.75,54900,,,False,,,
2026-05-06,11:40,55182.2,55238.2,55180.0,55220.0,4410,55382.04,55266.7,47.75,-0.2926,False,True,False,64.95,False,True,False,0.6271,-4.92,2.47,0.57,0.1505,0.0683,1,0.0685,TRENDING,True,NO_SIGNAL,54917.95,54900,1157.75,847.3,False,,,
2026-05-06,11:45,55220.0,55243.8,55190.0,55232.4,2940,55380.87,55263.44,48.57,-0.2681,False,True,False,23.05,False,True,False,0.1191,-3.27,0.82,0.39,-0.508,0.0224,1,0.0225,SIDEWAYS,True,NO_SIGNAL,54918.15,54900,1160.6,838.0,False,,,
2026-05-06,11:50,55230.0,55250.0,55180.0,55250.0,3480,55379.54,55262.16,49.78,-0.2339,False,True,False,28.57,False,True,False,0.1113,-1.28,1.21,0.462,-0.0078,0.0318,1,0.0319,SIDEWAYS,True,NO_SIGNAL,54928.3,54900,1163.65,828.25,False,,,
