date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,body_pct,vol_ratio,ema_slope_pts,rsi_delta,candle_direction,price_momentum_pct,market_state,day_class,gap_pct,vwap_drift_pct,model_a_pending,model_a_trigger,model_a_side,signal_v2,model_v2,spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_qty,position_entry_price,position_current_price,partial_booked
2026-06-17,09:15,57409.0,57409.2,57284.4,57312.0,19800,57335.2,57294.54,57.1,-0.0405,77.72,3.355,20.32,-7.32,-1,-0.0785,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,57265.65,57300,,,False,,0,,,False
2026-06-17,09:20,57312.0,57387.0,57273.0,57277.6,22530,57323.14,57292.93,52.21,-0.0794,30.18,3.003,14.34,-4.88,-1,-0.06,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,57226.8,57200,,,False,,0,,,False
2026-06-17,09:25,57277.6,57334.2,57261.0,57305.0,5850,57320.33,57294.08,55.48,-0.0267,37.43,0.624,11.64,3.27,1,0.0478,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,57286.65,57300,,,False,,0,,,False
2026-06-17,09:30,57305.0,57342.8,57289.0,57305.0,7530,57319.24,57295.12,55.48,-0.0248,0.0,0.771,9.18,0.0,0,0.0,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,57270.2,57300,670.5,683.4,False,,0,,,False
2026-06-17,09:35,57305.0,57340.0,57266.0,57340.0,7500,57318.78,57299.39,59.57,0.037,47.3,0.731,6.69,4.09,1,0.0611,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,57296.15,57300,683.8,669.65,False,,0,,,False
2026-06-17,09:40,57340.0,57380.0,57305.0,57377.6,8610,57323.03,57306.84,63.46,0.0952,50.13,0.826,12.3,3.89,1,0.0656,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,57325.1,57300,702.4,649.1,False,,0,,,False
2026-06-17,09:45,57380.0,57385.0,57305.0,57347.6,8370,57325.41,57310.72,58.62,0.0387,40.5,0.768,17.8,-4.84,-1,-0.0523,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,57334.0,57300,701.25,648.65,False,,0,,,False
2026-06-17,09:50,57347.6,57378.2,57325.2,57333.4,2340,57325.98,57312.88,56.42,0.0129,26.79,0.209,18.81,-2.19,-1,-0.0248,SIDEWAYS,CHOP_DAY,0.151,0.013,False,,,NO_SIGNAL,NONE,57325.05,57300,696.5,656.25,False,,0,,,False
2026-06-17,09:55,57333.4,57380.0,57332.6,57375.0,4950,57328.05,57318.8,61.03,0.0819,87.76,0.45,23.68,4.6,1,0.0726,SIDEWAYS,CHOP_DAY,0.151,0.013,False,,,NO_SIGNAL,NONE,57362.55,57400,,,False,,0,,,False
2026-06-17,10:00,57375.0,57377.6,57280.2,57300.0,7500,57327.36,57317.01,50.64,-0.0477,77.0,0.709,17.62,-10.39,-1,-0.1307,SIDEWAYS,CHOP_DAY,0.151,0.013,False,,,NO_SIGNAL,NONE,57266.7,57300,,,False,,0,,,False
