date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,ema_slope_strong_up,ema_slope_strong_down,volume_surge,body_pct,is_spike,multi_candle_bullish,multi_candle_bearish,efficiency_ratio,ema_delta,rsi_delta,volume_ratio,efficiency_delta,vwap_dist_delta,candle_direction,price_momentum_pct,market_state,enough_data,signal,nifty_spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_entry_price,position_current_price
2026-06-04,09:15,54198.2,54399.6,54187.8,54313.4,53520,54300.27,54403.45,49.07,0.0242,True,False,True,54.39,False,True,False,0.571,-9.48,-15.15,1.497,0.5075,-0.3878,1,-0.3863,TRENDING,True,NO_SIGNAL,54044.9,54000,1330.4,927.0,False,,,
2026-06-04,09:20,54314.8,54344.0,54175.0,54234.4,30150,54282.56,54387.35,44.8,-0.0887,True,False,False,47.57,False,False,True,0.7279,-16.1,-4.27,0.827,0.1569,-0.1455,-1,-0.1455,TRENDING,True,NO_SIGNAL,53945.4,53900,1233.55,1015.2,False,,,
2026-06-04,09:25,54234.4,54300.0,54200.0,54267.4,11760,54279.26,54375.93,46.88,-0.0218,False,True,False,33.0,False,True,False,0.5952,-11.42,2.08,0.312,-0.1327,0.0608,1,0.0608,TRENDING,True,NO_SIGNAL,53972.1,54000,1301.4,954.5,False,,,
2026-06-04,09:30,54267.4,54271.0,54175.0,54268.8,18450,54272.62,54365.73,46.97,-0.007,False,True,False,1.46,False,True,False,0.6714,-10.2,0.09,0.509,0.0762,0.0026,1,0.0026,TRENDING,True,NO_SIGNAL,53976.2,54000,1247.3,999.9,False,,,
2026-06-04,09:35,54268.8,54359.8,54201.0,54230.0,17790,54271.4,54352.8,44.68,-0.0763,False,True,False,24.43,False,True,False,0.4553,-12.93,-2.29,0.508,-0.2161,-0.0715,-1,-0.0715,TRENDING,True,NO_SIGNAL,53956.65,54000,1222.0,1013.35,False,,,
2026-06-04,09:40,54230.0,54314.6,54200.0,54307.2,11130,54271.6,54348.46,49.92,0.0656,False,True,False,67.36,False,True,False,0.3948,-4.34,5.23,0.332,-0.0605,0.1422,1,0.1424,SIDEWAYS,True,NO_SIGNAL,54040.7,54000,1274.15,974.95,False,,,
2026-06-04,09:45,54303.0,54476.0,54295.0,54476.0,22950,54291.55,54360.6,59.04,0.3397,False,True,False,95.58,False,True,False,0.1035,12.15,9.13,0.793,-0.2913,0.3109,1,0.3108,SIDEWAYS,True,NO_SIGNAL,54209.65,54200,1366.45,906.45,False,,,
2026-06-04,09:50,54480.0,54489.8,54375.0,54450.0,22890,54309.35,54369.12,57.31,0.259,False,False,False,26.13,False,True,False,0.1976,8.51,-1.73,0.849,0.0941,-0.0479,-1,-0.0477,SIDEWAYS,True,NO_SIGNAL,54204.95,54200,1255.0,989.0,False,,,
2026-06-04,09:55,54450.0,54619.0,54445.0,54540.0,44250,54352.16,54385.39,61.52,0.3456,True,False,True,51.72,False,True,False,0.036,16.27,4.21,1.64,-0.1616,0.1656,1,0.1653,SIDEWAYS,True,NO_SIGNAL,54233.85,54200,1280.0,956.2,False,,,
2026-06-04,10:00,54534.8,54607.6,54490.2,54575.0,14580,54364.27,54403.45,63.04,0.3876,True,False,False,34.24,False,True,False,0.5892,18.06,1.53,0.512,0.5532,0.0644,1,0.0642,TRENDING,True,NO_SIGNAL,54302.6,54300,1318.1,935.65,False,,,
2026-06-04,10:05,54575.0,54609.0,54550.0,54560.2,13170,54374.82,54418.38,61.93,0.3409,True,False,False,25.08,False,True,False,0.7338,14.93,-1.12,0.532,0.1446,-0.0272,-1,-0.0271,TRENDING,True,NO_SIGNAL,54263.95,54300,1235.7,990.45,False,,,
2026-06-04,10:10,54560.2,54570.0,54510.8,54540.0,5340,54378.14,54429.96,60.35,0.2977,True,False,False,34.12,False,False,True,0.614,11.58,-1.57,0.258,-0.1198,-0.0371,-1,-0.037,TRENDING,True,NO_SIGNAL,54253.85,54300,1230.0,996.0,False,,,
2026-06-04,10:15,54540.0,54583.0,54477.0,54548.0,9030,54383.32,54441.2,60.78,0.3028,True,False,False,7.55,False,False,True,0.6288,11.24,0.43,0.495,0.0148,0.0147,1,0.0147,TRENDING,True,NO_SIGNAL,54294.85,54300,1255.0,975.0,False,,,
2026-06-04,10:20,54548.0,54587.0,54538.6,54542.8,1920,54384.52,54450.88,60.32,0.291,True,False,False,10.74,False,False,True,0.7465,9.68,-0.45,0.107,0.1177,-0.0096,-1,-0.0095,TRENDING,True,NO_SIGNAL,54298.05,54300,1245.5,982.8,False,,,
2026-06-04,10:25,54542.8,54576.0,54475.0,54475.0,2880,54385.8,54453.18,54.61,0.164,True,False,False,67.13,False,False,True,0.4005,2.3,-5.71,0.177,-0.346,-0.1247,-1,-0.1243,TRENDING,True,NO_SIGNAL,54207.1,54200,1191.65,1024.05,False,,,
2026-06-04,10:30,54475.0,54499.4,54394.0,54401.0,10050,54387.38,54448.21,49.14,0.025,True,False,False,70.21,False,False,True,0.2315,-4.97,-5.47,0.678,-0.169,-0.1361,-1,-0.1358,SIDEWAYS,True,NO_SIGNAL,54129.55,54100,1206.35,1004.7,False,,,
2026-06-04,10:35,54400.0,54459.0,54365.6,54432.0,6450,54388.07,54446.66,51.34,0.0808,True,False,False,34.26,False,False,True,0.071,-1.54,2.2,0.439,-0.1605,0.057,1,0.057,SIDEWAYS,True,NO_SIGNAL,54139.35,54100,1280.35,956.9,False,,,
2026-06-04,10:40,54432.0,54501.0,54420.0,54501.0,5760,54389.7,54451.84,55.91,0.2046,True,False,False,85.19,False,True,False,0.1539,5.17,4.57,0.441,0.0829,0.1269,1,0.1268,SIDEWAYS,True,NO_SIGNAL,54235.35,54200,1334.75,916.0,False,,,
2026-06-04,10:45,54501.0,54649.6,54501.0,54597.6,20190,54401.8,54465.72,61.38,0.3599,True,False,True,65.01,False,True,False,0.0796,13.88,5.47,1.78,-0.0743,0.1776,1,0.1772,SIDEWAYS,True,NO_SIGNAL,54339.65,54300,1327.1,918.6,False,,,
2026-06-04,10:50,54597.6,54635.0,54552.2,54603.0,6750,54405.8,54478.79,61.66,0.3625,True,False,False,6.52,False,True,False,0.1507,13.07,0.29,0.755,0.0711,0.0099,1,0.0099,SIDEWAYS,True,NO_SIGNAL,54361.4,54400,1271.5,959.5,False,,,
2026-06-04,10:55,54607.0,54630.8,54577.0,54577.0,5010,54408.63,54488.15,59.38,0.3095,True,False,False,55.76,False,True,False,0.1303,9.35,-2.28,0.614,-0.0204,-0.0478,-1,-0.0476,SIDEWAYS,True,NO_SIGNAL,54357.9,54400,1205.0,1010.0,False,,,
2026-06-04,11:00,54577.0,54626.0,54510.2,54536.0,5700,54411.13,54492.71,55.87,0.2295,True,False,False,35.41,False,False,True,0.0423,4.56,-3.51,0.777,-0.088,-0.0754,-1,-0.0751,SIDEWAYS,True,NO_SIGNAL,54297.8,54300,1177.55,1031.9,False,,,
2026-06-04,11:05,54536.0,54543.0,54463.6,54490.0,4110,54412.18,54492.45,52.15,0.143,True,False,False,57.93,False,False,True,0.1859,-0.26,-3.72,0.557,0.1436,-0.0845,-1,-0.0843,SIDEWAYS,True,NO_SIGNAL,54221.85,54200,1202.8,1016.5,False,,,
