date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,body_pct,vol_ratio,ema_slope_pts,rsi_delta,candle_direction,price_momentum_pct,market_state,day_class,gap_pct,vwap_drift_pct,model_a_pending,model_a_trigger,model_a_side,signal_v2,model_v2,spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_qty,position_entry_price,position_current_price,partial_booked
2026-06-25,09:15,58430.4,58480.0,58370.0,58377.6,59880,58409.2,58203.77,67.24,-0.0541,48.0,5.436,21.13,11.46,-1,0.2535,TRENDING,UNKNOWN,,,False,,,NO_SIGNAL,NONE,58400.2,58400,302.45,350.05,False,,0,,,False
2026-06-25,09:20,58376.8,58431.6,58359.0,58420.4,17460,58407.95,58224.4,69.69,0.0213,60.06,1.099,46.18,2.45,1,0.0733,TRENDING,UNKNOWN,,,False,,,NO_SIGNAL,NONE,58466.95,58500,,,False,,0,,,False
2026-06-25,09:25,58432.0,58438.0,58396.0,58403.8,19380,58408.88,58241.49,67.58,-0.0087,67.14,1.175,64.83,-2.11,-1,-0.0284,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,58434.9,58400,,,False,,0,,,False
2026-06-25,09:30,58400.0,58420.0,58350.0,58400.0,9510,58407.19,58256.58,67.08,-0.0123,0.0,0.557,75.8,-0.5,0,-0.0065,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,58461.7,58500,,,False,,0,,,False
2026-06-25,09:35,58400.0,58425.0,58390.0,58420.0,5520,58407.41,58272.15,68.4,0.0216,57.14,0.318,86.68,1.33,1,0.0342,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,58469.95,58500,274.5,362.65,False,,0,,,False
2026-06-25,09:40,58420.0,58428.0,58380.0,58420.0,6840,58407.52,58286.23,68.4,0.0214,0.0,0.412,82.46,0.0,0,0.0,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,58457.7,58500,270.65,356.95,False,,0,,,False
2026-06-25,09:45,58420.0,58475.0,58420.0,58475.0,13680,58412.61,58304.21,72.01,0.1068,100.0,0.831,79.81,3.6,1,0.0941,TRENDING,UNKNOWN,,,False,,,NO_SIGNAL,NONE,58519.8,58500,291.0,329.6,False,,0,,,False
2026-06-25,09:50,58475.0,58490.0,58448.0,58453.0,12120,58416.89,58318.38,68.64,0.0618,52.38,0.714,76.89,-3.37,-1,-0.0376,TRENDING,CHOP_DAY,0.418,0.062,False,,,NO_SIGNAL,NONE,58489.7,58500,288.35,335.4,False,,0,,,False
2026-06-25,09:55,58453.0,58487.0,58444.6,58468.2,8490,58419.65,58332.65,69.69,0.0831,35.85,0.491,76.06,1.06,1,0.026,TRENDING,CHOP_DAY,0.418,0.062,False,,,NO_SIGNAL,NONE,58469.35,58500,283.4,343.6,False,,0,,,False
2026-06-25,10:00,58468.2,58468.2,58391.4,58420.0,6360,58419.93,58340.96,62.51,0.0001,62.76,0.377,68.82,-7.19,-1,-0.0824,SIDEWAYS,CHOP_DAY,0.418,0.062,False,,,NO_SIGNAL,NONE,58432.2,58400,,,False,,0,,,False
2026-06-25,10:05,58408.4,58436.0,58360.0,58405.0,9630,58418.81,58347.06,60.42,-0.0236,4.47,0.605,60.84,-2.09,-1,-0.0257,SIDEWAYS,CHOP_DAY,0.418,0.062,False,,,NO_SIGNAL,NONE,58413.55,58400,308.05,315.4,False,,0,,,False
2026-06-25,10:10,58405.0,58450.0,58373.6,58450.0,6810,58419.03,58356.87,64.27,0.053,58.9,0.625,52.66,3.86,1,0.077,SIDEWAYS,CHOP_DAY,0.418,0.062,False,,,NO_SIGNAL,NONE,58471.75,58500,,,False,,0,,,False
2026-06-25,10:15,58450.0,58480.0,58395.2,58420.0,17460,58420.18,58362.88,60.07,-0.0003,35.38,1.775,44.5,-4.2,-1,-0.0513,SIDEWAYS,CHOP_DAY,0.418,0.062,False,,,NO_SIGNAL,NONE,58434.3,58400,,,False,,0,,,False
2026-06-25,10:20,58405.4,58429.6,58385.0,58395.0,3540,58419.87,58365.94,56.74,-0.0426,23.32,0.367,33.29,-3.33,-1,-0.0428,SIDEWAYS,CHOP_DAY,0.418,0.062,False,,,NO_SIGNAL,NONE,58408.15,58400,305.5,315.25,False,,0,,,False
2026-06-25,10:25,58395.0,58449.8,58390.0,58397.4,7770,58419.59,58368.93,56.99,-0.038,4.01,0.859,27.97,0.25,1,0.0041,SIDEWAYS,CHOP_DAY,0.418,0.062,False,,,NO_SIGNAL,NONE,58422.45,58400,306.9,313.25,False,,0,,,False
2026-06-25,10:30,58401.0,58443.4,58392.4,58407.4,13020,58419.28,58372.6,58.06,-0.0203,12.55,1.405,25.53,1.07,1,0.0171,TRENDING,CHOP_DAY,0.418,0.062,False,,,NO_SIGNAL,NONE,58438.5,58400,314.0,304.65,False,,0,,,False
2026-06-25,10:35,58407.4,58447.0,58407.4,58430.0,3360,58419.41,58378.07,60.46,0.0181,57.07,0.34,21.2,2.4,1,0.0387,SIDEWAYS,CHOP_DAY,0.418,0.062,False,,,NO_SIGNAL,NONE,58436.0,58400,310.75,306.1,False,,0,,,False
2026-06-25,10:40,58430.0,58442.0,58402.0,58435.0,7500,58419.64,58383.49,60.99,0.0263,12.5,0.847,20.61,0.53,1,0.0086,SIDEWAYS,CHOP_DAY,0.418,0.062,False,,,NO_SIGNAL,NONE,58442.25,58400,314.1,298.95,False,,0,,,False
2026-06-25,10:45,58435.0,58468.0,58420.0,58465.0,6150,58420.46,58391.25,64.11,0.0762,62.5,0.733,25.31,3.12,1,0.0513,SIDEWAYS,CHOP_DAY,0.418,0.062,False,,,NO_SIGNAL,NONE,58476.8,58500,,,False,,0,,,False
2026-06-25,10:50,58465.0,58470.0,58400.0,58400.0,13140,58420.62,58392.08,54.03,-0.0353,92.86,1.61,23.15,-10.08,-1,-0.1112,SIDEWAYS,CHOP_DAY,0.418,0.062,False,,,NO_SIGNAL,NONE,58402.45,58400,,,False,,0,,,False
2026-06-25,10:55,58400.0,58409.2,58380.0,58400.0,11460,58419.55,58392.84,54.03,-0.0335,0.0,1.297,20.24,0.0,0,0.0,TRENDING,CHOP_DAY,0.418,0.062,False,,,NO_SIGNAL,NONE,58423.65,58400,305.85,303.65,False,,0,,,False
2026-06-25,11:00,58400.0,58430.0,58383.0,58429.6,19530,58419.17,58396.34,57.56,0.0179,62.98,2.165,18.27,3.52,1,0.0507,SIDEWAYS,CHOP_DAY,0.418,0.062,False,,,NO_SIGNAL,NONE,58425.25,58400,306.45,307.5,False,,0,,,False
