date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,ema_slope_strong_up,ema_slope_strong_down,volume_surge,body_pct,is_spike,multi_candle_bullish,multi_candle_bearish,efficiency_ratio,ema_delta,rsi_delta,volume_ratio,efficiency_delta,vwap_dist_delta,candle_direction,price_momentum_pct,market_state,enough_data,signal,nifty_spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_entry_price,position_current_price
2026-06-16,09:15,57396.8,57406.4,57268.2,57309.0,44550,57327.87,57299.19,49.18,-0.0329,False,True,True,63.53,False,False,True,0.2584,1.03,12.99,3.986,-0.6328,0.1706,-1,0.1709,SIDEWAYS,True,NO_SIGNAL,57267.75,57300,665.75,775.25,False,,,
2026-06-16,09:20,57307.4,57318.8,57200.0,57200.0,33030,57290.29,57289.74,39.52,-0.1576,False,True,True,90.4,False,False,True,0.5329,-9.45,-9.66,2.23,0.2745,-0.1903,-1,-0.1902,SIDEWAYS,True,NO_SIGNAL,57208.95,57200,681.4,766.3,False,,,
2026-06-16,09:25,57200.0,57319.0,57200.0,57315.2,15480,57288.25,57292.17,50.57,0.047,False,True,False,96.81,False,False,True,0.0736,2.42,11.05,0.871,-0.4593,0.2011,1,0.2014,SIDEWAYS,True,NO_SIGNAL,57317.55,57300,789.0,674.2,False,,,
2026-06-16,09:30,57320.0,57320.0,57266.6,57266.6,5430,57288.04,57289.73,46.69,-0.0374,False,True,False,100.0,False,False,True,0.1017,-2.43,-3.88,0.285,0.0281,-0.0848,-1,-0.0848,SIDEWAYS,True,NO_SIGNAL,57268.95,57300,712.15,740.0,False,,,
2026-06-16,09:35,57266.6,57294.2,57181.8,57188.8,11670,57281.0,57280.12,41.24,-0.161,False,True,False,69.22,False,False,True,0.4061,-9.61,-5.45,0.613,0.3044,-0.1358,-1,-0.1359,SIDEWAYS,True,NO_SIGNAL,57182.5,57200,673.0,772.75,False,,,
2026-06-16,09:40,57183.0,57200.0,57140.0,57166.2,23700,57261.13,57269.27,39.79,-0.1658,False,True,True,28.0,False,False,True,0.3896,-10.85,-1.45,1.246,-0.0165,-0.0395,-1,-0.0395,SIDEWAYS,True,NO_SIGNAL,57139.6,57100,704.2,754.25,False,,,
2026-06-16,09:45,57166.2,57250.0,57160.0,57205.0,10230,57257.14,57263.15,43.47,-0.0911,False,True,False,43.11,False,False,True,0.3754,-6.12,3.68,0.497,-0.0142,0.0678,1,0.0679,SIDEWAYS,True,NO_SIGNAL,57194.55,57200,778.05,679.85,False,,,
2026-06-16,09:50,57205.0,57233.6,57169.0,57222.6,6270,57255.11,57259.29,45.11,-0.0568,False,True,False,27.24,False,True,False,0.1967,-3.86,1.64,0.307,-0.1787,0.0307,1,0.0308,SIDEWAYS,True,NO_SIGNAL,57219.65,57200,736.7,708.05,False,,,
2026-06-16,09:55,57222.6,57245.0,57201.0,57227.2,4320,57254.25,57256.23,45.56,-0.0472,False,True,False,10.45,False,True,False,0.0601,-3.06,0.44,0.215,-0.1366,0.008,1,0.008,SIDEWAYS,True,NO_SIGNAL,57226.85,57200,738.0,706.65,False,,,
2026-06-16,10:00,57227.2,57255.0,57158.0,57190.6,6060,57252.25,57249.98,42.6,-0.1077,False,True,False,37.73,False,True,False,0.4444,-6.25,-2.96,0.314,0.3843,-0.0639,-1,-0.064,TRENDING,True,NO_SIGNAL,57144.25,57100,703.25,732.0,False,,,
2026-06-16,10:05,57159.8,57193.0,57121.4,57144.0,8460,57247.28,57239.89,39.12,-0.1804,False,True,False,22.07,False,False,True,0.282,-10.09,-3.48,0.526,-0.1624,-0.0814,-1,-0.0815,SIDEWAYS,True,NO_SIGNAL,57115.35,57100,738.05,699.2,False,,,
2026-06-16,10:10,57144.0,57175.0,57124.2,57140.0,19860,57236.68,57230.37,38.83,-0.1689,False,True,True,7.87,False,False,True,0.8822,-9.51,-0.29,1.593,0.6002,-0.007,-1,-0.007,TRENDING,True,NO_SIGNAL,57144.35,57100,740.45,692.7,False,,,
2026-06-16,10:15,57140.0,57200.0,57140.0,57176.0,8040,57234.04,57225.2,42.97,-0.1014,False,True,False,60.0,False,False,True,0.4562,-5.18,4.14,0.721,-0.426,0.0629,1,0.063,TRENDING,True,NO_SIGNAL,57178.45,57200,754.0,678.9,False,,,
