date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,body_pct,candle_direction,or_high,or_low,orb_used,signal_v2,model_v2,skip_reason,spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_entry_price,position_current_price,trail_active,breakeven_set
2026-06-12,09:15,23418.9,23475.0,23417.3,23460.5,428155,23450.93,23253.7,78.53,0.0408,72.1,1,,,False,NO_SIGNAL,NONE,before entry window (09:35:00),23444.65,23450,,,False,,,,False,False
2026-06-12,09:20,23464.0,23472.0,23447.0,23450.1,249470,23452.93,23272.41,76.29,-0.0121,55.6,-1,,,False,NO_SIGNAL,NONE,before entry window (09:35:00),23423.0,23400,,,False,,,,False,False
2026-06-12,09:25,23449.0,23455.0,23423.1,23423.1,219635,23448.23,23286.76,70.64,-0.1072,81.19,-1,,,False,NO_SIGNAL,NONE,before entry window (09:35:00),23401.15,23400,144.4,133.25,False,,,,False,False
2026-06-12,09:30,23423.6,23440.0,23413.2,23440.0,100555,23446.5,23301.35,72.04,-0.0277,61.19,1,,,False,NO_SIGNAL,NONE,vwap dist 0.03% < min,23408.05,23400,150.0,128.45,False,,,,False,False
2026-06-12,09:35,23440.0,23440.0,23411.0,23427.0,295490,23441.82,23313.32,69.31,-0.0632,44.83,-1,23475.0,23413.2,False,NO_SIGNAL,NONE,body 45% < 55; vwap dist 0.06% < min,23396.9,23400,142.0,137.2,False,,,,False,False
2026-06-12,09:40,23427.0,23430.0,23395.8,23405.0,90870,23439.75,23322.05,64.83,-0.1483,64.33,-1,23475.0,23413.2,False,NO_SIGNAL,NONE,no model matched,23370.6,23350,,,False,,,,False,False
2026-06-12,09:45,23405.0,23414.0,23391.1,23414.0,40170,23438.81,23330.81,65.81,-0.1059,39.3,1,23475.0,23413.2,False,NO_SIGNAL,NONE,body 39% < 55,23379.05,23400,,,False,,,,False,False
2026-06-12,09:50,23406.0,23414.4,23388.7,23390.1,31265,23437.92,23336.45,60.98,-0.204,61.87,-1,23475.0,23413.2,False,NO_SIGNAL,NONE,no model matched,23357.65,23350,,,False,,,,False,False
2026-06-12,09:55,23390.1,23399.6,23386.0,23389.4,35945,23436.81,23341.5,60.84,-0.2023,5.15,-1,23475.0,23413.2,False,NO_SIGNAL,NONE,body 5% < 55,23346.8,23350,149.4,131.15,False,,,,False,False
2026-06-12,10:00,23394.4,23394.4,23370.0,23389.0,54795,23434.95,23346.02,60.76,-0.1961,22.13,-1,23475.0,23413.2,False,NO_SIGNAL,NONE,body 22% < 55,23342.55,23350,148.25,135.0,False,,,,False,False
2026-06-12,10:05,23388.0,23395.8,23375.6,23380.0,40040,23433.66,23349.26,58.74,-0.229,39.6,-1,23475.0,23413.2,False,NO_SIGNAL,NONE,body 40% < 55; 4 legs down,23347.75,23350,149.15,135.3,False,,,,False,False
2026-06-12,10:10,23380.0,23393.0,23374.9,23383.1,18850,23433.08,23352.48,59.24,-0.2133,17.13,1,23475.0,23413.2,False,NO_SIGNAL,NONE,body 17% < 55,23343.05,23350,148.6,135.15,False,,,,False,False
2026-06-12,10:15,23383.1,23390.0,23362.5,23363.0,33865,23431.81,23353.48,54.6,-0.2937,73.09,-1,23475.0,23413.2,False,NO_SIGNAL,NONE,no model matched,23325.5,23350,140.4,142.4,False,,,,False,False
2026-06-12,10:20,23363.0,23399.4,23361.6,23397.7,22620,23431.19,23357.69,60.37,-0.1429,91.8,1,23475.0,23413.2,False,NO_SIGNAL,NONE,no model matched,23356.35,23350,154.45,126.3,False,,,,False,False
2026-06-12,10:25,23397.7,23408.8,23381.1,23391.0,91130,23429.24,23360.87,58.82,-0.1632,24.19,-1,23475.0,23413.2,False,NO_SIGNAL,NONE,body 24% < 55,23346.2,23350,148.0,133.35,False,,,,False,False
2026-06-12,10:30,23391.0,23403.6,23383.4,23394.1,17160,23428.89,23364.03,59.34,-0.1485,15.35,1,23475.0,23413.2,False,NO_SIGNAL,NONE,body 15% < 55,23351.05,23350,149.4,132.4,False,,,,False,False
2026-06-12,10:35,23394.1,23400.0,23380.6,23400.0,18460,23428.53,23367.46,60.37,-0.1218,30.41,1,23475.0,23413.2,False,NO_SIGNAL,NONE,body 30% < 55,23354.25,23350,153.3,128.15,False,,,,False,False
2026-06-12,10:40,23400.0,23400.0,23388.0,23389.7,8580,23428.36,23369.57,57.63,-0.165,85.83,-1,23475.0,23413.2,False,NO_SIGNAL,NONE,no model matched,23350.95,23350,149.5,131.35,False,,,,False,False
2026-06-12,10:45,23389.7,23398.0,23365.0,23378.2,23595,23427.74,23370.4,54.64,-0.2115,34.85,-1,23475.0,23413.2,False,NO_SIGNAL,NONE,body 35% < 55,23345.5,23350,145.85,131.7,False,,,,False,False
2026-06-12,10:50,23379.7,23390.0,23370.1,23385.3,15860,23427.34,23371.82,56.15,-0.1794,28.14,1,23475.0,23413.2,False,NO_SIGNAL,NONE,body 28% < 55,23355.4,23350,149.45,128.7,False,,,,False,False
2026-06-12,10:55,23385.3,23399.0,23385.3,23398.0,12610,23427.11,23374.31,58.79,-0.1243,92.7,1,23475.0,23413.2,False,NO_SIGNAL,NONE,no model matched,23358.25,23350,150.85,126.95,False,,,,False,False
