date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,body_pct,candle_direction,or_high,or_low,orb_used,signal_v2,model_v2,skip_reason,spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_entry_price,position_current_price,trail_active,breakeven_set
2026-06-09,09:15,23230.5,23260.9,23230.5,23254.0,190450,23248.47,23212.71,53.62,0.0238,77.3,1,,,False,NO_SIGNAL,NONE,before entry window (09:35:00),23234.85,23250,,,False,,,,False,False
2026-06-09,09:20,23254.9,23269.9,23245.6,23269.0,125905,23253.65,23218.07,56.07,0.066,58.02,1,,,False,NO_SIGNAL,NONE,before entry window (09:35:00),23237.8,23250,207.85,203.2,False,,,,False,False
2026-06-09,09:25,23269.0,23270.0,23250.0,23253.0,45695,23254.16,23221.4,52.87,-0.005,80.0,-1,,,False,NO_SIGNAL,NONE,before entry window (09:35:00),23224.9,23200,,,False,,,,False,False
2026-06-09,09:30,23253.0,23290.0,23253.0,23285.0,121810,23259.66,23227.45,58.03,0.1089,86.49,1,,,False,BUY_CE,M1_VWAP_RECLAIM,,23239.3,23250,,,False,,,,False,False
2026-06-09,09:35,23285.0,23286.7,23253.0,23253.0,70525,23260.24,23229.89,51.91,-0.0311,94.96,-1,23290.0,23230.5,False,NO_SIGNAL,NONE,,23213.25,23250,202.65,203.05,True,CE,211,202.65,False,False
2026-06-09,09:40,23265.1,23270.0,23245.6,23247.9,76635,23259.54,23231.6,50.98,-0.05,70.49,-1,23290.0,23230.5,False,NO_SIGNAL,NONE,,23196.4,23250,195.95,208.95,True,CE,211,195.95,False,False
2026-06-09,09:45,23246.0,23268.0,23234.0,23234.0,52325,23258.46,23231.83,48.46,-0.1052,35.29,-1,23290.0,23230.5,False,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23185.7,23200,,,False,,,,False,False
2026-06-09,09:50,23234.0,23273.7,23228.6,23270.0,44265,23258.39,23235.47,54.72,0.0499,79.82,1,23290.0,23230.5,False,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23212.95,23200,229.7,174.75,False,,,,False,False
2026-06-09,09:55,23270.0,23270.0,23236.0,23248.5,26195,23258.15,23236.71,50.75,-0.0415,63.24,-1,23290.0,23230.5,False,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23188.7,23200,217.6,187.5,False,,,,False,False
2026-06-09,10:00,23248.5,23256.7,23225.0,23228.0,42705,23257.0,23235.88,47.24,-0.1247,64.67,-1,23290.0,23230.5,False,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23168.0,23150,,,False,,,,False,False
2026-06-09,10:05,23225.0,23235.0,23221.6,23235.0,39585,23255.74,23235.79,48.55,-0.0892,74.63,1,23290.0,23230.5,False,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23170.2,23150,242.4,172.05,False,,,,False,False
2026-06-09,10:10,23227.0,23236.1,23221.6,23229.0,30420,23254.8,23235.15,47.46,-0.1109,13.79,1,23290.0,23230.5,False,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23168.1,23150,238.5,175.15,False,,,,False,False
2026-06-09,10:15,23229.0,23237.6,23221.5,23230.0,22880,23254.16,23234.66,47.67,-0.1039,6.21,1,23290.0,23230.5,False,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23169.95,23150,240.4,173.75,False,,,,False,False
2026-06-09,10:20,23230.0,23231.7,23200.0,23214.1,55705,23251.86,23232.7,44.61,-0.1624,50.16,-1,23290.0,23230.5,False,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23157.8,23150,232.7,181.5,False,,,,False,False
