date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,body_pct,candle_direction,or_high,or_low,orb_used,signal_v2,model_v2,skip_reason,spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_entry_price,position_current_price,trail_active,breakeven_set
2026-06-03,09:15,23460.1,23461.9,23351.2,23356.9,734435,23390.0,23578.01,25.53,-0.1415,93.22,-1,,,False,NO_SIGNAL,NONE,before entry window (09:35:00),23298.25,23300,,,False,,,,False,False
2026-06-03,09:20,23356.9,23368.2,23340.9,23360.0,357955,23378.98,23557.25,26.05,-0.0812,11.36,1,,,False,NO_SIGNAL,NONE,before entry window (09:35:00),23306.85,23300,217.75,183.1,False,,,,False,False
2026-06-03,09:25,23362.0,23365.0,23320.5,23345.0,219895,23373.03,23537.03,25.13,-0.1199,38.2,-1,,,False,NO_SIGNAL,NONE,before entry window (09:35:00),23293.5,23300,213.75,191.85,False,,,,False,False
2026-06-03,09:30,23341.7,23356.7,23311.0,23314.5,180895,23367.51,23515.84,23.31,-0.2269,59.52,-1,,,False,NO_SIGNAL,NONE,no model matched,23248.7,23250,,,False,,,,False,False
2026-06-03,09:35,23311.0,23340.1,23304.4,23331.5,118235,23364.41,23498.28,26.5,-0.1409,57.42,1,23461.9,23311.0,False,NO_SIGNAL,NONE,no model matched,23270.85,23250,231.6,177.4,False,,,,False,False
2026-06-03,09:40,23331.5,23339.5,23315.0,23325.0,93795,23362.33,23481.78,26.05,-0.1598,26.53,-1,23461.9,23311.0,False,NO_SIGNAL,NONE,body 27% < 55,23269.05,23250,231.95,178.8,False,,,,False,False
2026-06-03,09:45,23325.0,23345.0,23318.0,23340.0,117065,23360.53,23468.28,29.03,-0.0879,55.56,1,23461.9,23311.0,False,NO_SIGNAL,NONE,vwap dist 0.09% < min,23275.15,23300,,,False,,,,False,False
2026-06-03,09:50,23342.0,23358.7,23310.0,23310.0,144820,23358.0,23453.2,26.71,-0.2055,65.71,-1,23461.9,23311.0,False,NO_SIGNAL,NONE,no model matched,23244.35,23250,,,False,,,,False,False
2026-06-03,09:55,23310.0,23334.0,23285.0,23315.0,175890,23354.17,23440.04,27.75,-0.1677,10.2,1,23461.9,23311.0,False,NO_SIGNAL,NONE,body 10% < 55,23252.25,23250,221.8,183.15,False,,,,False,False
2026-06-03,10:00,23315.0,23345.3,23310.4,23342.0,61360,23353.57,23430.7,33.22,-0.0495,77.36,1,23461.9,23311.0,False,NO_SIGNAL,NONE,vwap dist 0.05% < min,23282.0,23300,,,False,,,,False,False
