date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,body_pct,candle_direction,or_high,or_low,orb_used,signal_v2,model_v2,skip_reason,spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_entry_price,position_current_price,trail_active,breakeven_set
2026-06-16,09:15,23949.3,23970.0,23930.5,23963.7,207870,23954.73,23939.25,57.74,0.0374,36.46,1,,,False,NO_SIGNAL,NONE,before entry window (09:35:00),23933.05,23950,,,False,,,,False,False
2026-06-16,09:20,23963.7,23969.3,23943.1,23952.6,72345,23954.8,23940.52,53.81,-0.0092,42.37,-1,,,False,NO_SIGNAL,NONE,before entry window (09:35:00),23914.95,23900,,,False,,,,False,False
2026-06-16,09:25,23952.6,23967.0,23944.9,23966.4,88530,23955.91,23942.99,57.67,0.0438,62.44,1,,,False,NO_SIGNAL,NONE,before entry window (09:35:00),23938.85,23950,,,False,,,,False,False
2026-06-16,09:30,23966.4,23978.0,23956.7,23970.0,83915,23958.2,23945.56,58.64,0.0493,16.9,1,,,False,NO_SIGNAL,NONE,body 17% < 55; vwap dist 0.05% < min,23943.05,23950,175.35,177.75,False,,,,False,False
2026-06-16,09:35,23969.8,23980.0,23956.1,23961.7,73060,23959.27,23947.1,55.48,0.0101,33.89,-1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 34% < 55; vwap dist 0.01% < min,23934.4,23950,171.2,182.7,False,,,,False,False
2026-06-16,09:40,23962.6,23965.0,23943.0,23945.5,43680,23958.65,23946.95,49.83,-0.0549,77.73,-1,23978.0,23930.5,False,NO_SIGNAL,NONE,vwap dist 0.05% < min,23917.85,23900,,,False,,,,False,False
2026-06-16,09:45,23952.4,23970.0,23945.5,23965.0,32370,23958.73,23948.67,55.68,0.0262,51.43,1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 51% < 55; vwap dist 0.03% < min,23934.7,23950,,,False,,,,False,False
2026-06-16,09:50,23965.0,23966.9,23946.0,23965.0,20020,23958.75,23950.22,55.68,0.0261,0.0,0,23978.0,23930.5,False,NO_SIGNAL,NONE,body 0% < 55; vwap dist 0.03% < min,23937.0,23950,170.95,181.5,False,,,,False,False
2026-06-16,09:55,23965.1,23968.3,23955.0,23965.0,17615,23958.86,23951.63,55.68,0.0256,0.75,-1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 1% < 55; vwap dist 0.03% < min,23939.7,23950,170.95,179.85,False,,,,False,False
2026-06-16,10:00,23965.0,23974.0,23936.0,23936.0,31915,23958.38,23950.14,45.77,-0.0934,76.32,-1,23978.0,23930.5,False,NO_SIGNAL,NONE,vwap dist 0.09% < min,23906.55,23900,,,False,,,,False,False
2026-06-16,10:05,23936.0,23954.9,23930.0,23939.9,33670,23957.58,23949.16,47.13,-0.0738,15.66,1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 16% < 55; vwap dist 0.07% < min,23900.65,23900,179.2,167.95,False,,,,False,False
2026-06-16,10:10,23939.9,23943.9,23929.0,23935.0,19565,23956.99,23947.82,45.58,-0.0918,32.89,-1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 33% < 55; vwap dist 0.09% < min,23910.05,23900,180.1,164.85,False,,,,False,False
2026-06-16,10:15,23935.0,23955.0,23935.0,23951.0,18915,23956.74,23948.12,51.22,-0.024,80.0,1,23978.0,23930.5,False,NO_SIGNAL,NONE,vwap dist 0.02% < min,23928.25,23950,,,False,,,,False,False
2026-06-16,10:20,23951.0,23974.5,23946.0,23960.0,29185,23956.87,23949.25,54.11,0.0131,31.58,1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 32% < 55; vwap dist 0.01% < min,23940.75,23950,164.15,181.4,False,,,,False,False
2026-06-16,10:25,23960.0,23968.0,23949.0,23963.0,12155,23956.92,23950.56,55.06,0.0254,15.79,1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 16% < 55; vwap dist 0.03% < min,23943.4,23950,166.35,176.8,False,,,,False,False
2026-06-16,10:30,23968.0,23973.8,23961.0,23970.0,24310,23957.26,23952.41,57.29,0.0532,15.63,1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 16% < 55; vwap dist 0.05% < min; 4 legs up,23951.9,23950,169.35,175.4,False,,,,False,False
2026-06-16,10:35,23968.2,23992.2,23965.0,23984.0,54795,23958.72,23955.42,61.41,0.1055,58.09,1,23978.0,23930.5,False,NO_SIGNAL,NONE,5 legs up,23964.3,23950,173.5,172.1,False,,,,False,False
2026-06-16,10:40,23985.7,23990.0,23977.6,23980.5,22360,23959.33,23957.81,59.85,0.0884,41.94,-1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 42% < 55; vwap dist 0.09% < min,23962.0,23950,176.0,169.8,False,,,,False,False
2026-06-16,10:45,23980.5,23999.0,23978.6,23999.0,41860,23960.81,23961.73,64.91,0.1594,90.69,1,23978.0,23930.5,False,NO_SIGNAL,NONE,no model matched,23976.4,24000,,,False,,,,False,False
2026-06-16,10:50,23998.0,23999.0,23982.7,23985.0,24310,23961.53,23963.95,58.87,0.0979,79.75,-1,23978.0,23930.5,False,NO_SIGNAL,NONE,vwap dist 0.10% < min,23969.55,23950,,,False,,,,False,False
2026-06-16,10:55,23985.0,23998.9,23980.0,23988.5,33670,23962.47,23966.29,59.87,0.1086,18.52,1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 19% < 55,23966.65,23950,174.9,170.5,False,,,,False,False
2026-06-16,11:00,23988.5,23988.9,23966.0,23966.0,32370,23962.83,23966.26,51.2,0.0132,98.25,-1,23978.0,23930.5,False,NO_SIGNAL,NONE,vwap dist 0.01% < min,23946.65,23950,163.15,176.95,False,,,,False,False
2026-06-16,11:05,23966.0,23977.0,23960.0,23965.5,24505,23962.94,23966.19,51.03,0.0107,2.94,-1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 3% < 55; vwap dist 0.01% < min,23943.15,23950,163.55,177.4,False,,,,False,False
2026-06-16,11:10,23966.5,23966.5,23950.0,23954.4,20085,23962.82,23965.06,47.14,-0.0351,73.33,-1,23978.0,23930.5,False,NO_SIGNAL,NONE,vwap dist 0.04% < min,23940.8,23950,164.9,176.5,False,,,,False,False
2026-06-16,11:15,23954.4,23970.0,23942.1,23949.9,20605,23962.66,23963.62,45.62,-0.0532,16.13,-1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 16% < 55; vwap dist 0.05% < min; 4 legs down,23929.7,23950,158.35,184.0,False,,,,False,False
2026-06-16,11:20,23949.9,23967.9,23941.0,23959.9,35295,23962.45,23963.27,49.51,-0.0106,37.17,1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 37% < 55; vwap dist 0.01% < min,23944.8,23950,168.65,173.3,False,,,,False,False
2026-06-16,11:25,23959.9,23970.0,23945.5,23956.0,11830,23962.4,23962.57,48.06,-0.0267,15.92,-1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 16% < 55; vwap dist 0.03% < min,23929.15,23950,161.55,182.5,False,,,,False,False
2026-06-16,11:30,23946.9,23956.0,23944.3,23955.7,15340,23962.26,23961.92,47.95,-0.0274,75.21,1,23978.0,23930.5,False,NO_SIGNAL,NONE,vwap dist 0.03% < min,23932.0,23950,165.2,176.1,False,,,,False,False
2026-06-16,11:35,23955.7,23959.7,23937.2,23948.9,21385,23962.01,23960.68,45.28,-0.0547,30.22,-1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 30% < 55; vwap dist 0.05% < min,23922.45,23900,,,False,,,,False,False
2026-06-16,11:40,23948.9,23959.0,23940.1,23949.8,14820,23961.85,23959.64,45.71,-0.0503,4.76,1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 5% < 55; vwap dist 0.05% < min,23927.6,23950,,,False,,,,False,False
2026-06-16,11:45,23944.7,23959.0,23942.1,23958.4,12675,23961.76,23959.52,49.78,-0.014,81.07,1,23978.0,23930.5,False,NO_SIGNAL,NONE,vwap dist 0.01% < min,23933.45,23950,162.9,181.15,False,,,,False,False
2026-06-16,11:50,23958.4,23969.0,23946.1,23948.4,17550,23961.66,23958.47,45.51,-0.0553,43.67,-1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 44% < 55; vwap dist 0.06% < min,23937.5,23950,164.15,180.0,False,,,,False,False
2026-06-16,11:55,23948.4,23960.0,23933.8,23945.8,49920,23961.06,23957.26,44.44,-0.0637,9.92,-1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 10% < 55; vwap dist 0.06% < min,23939.1,23950,163.2,180.6,False,,,,False,False
2026-06-16,12:00,23945.8,23958.2,23930.0,23935.9,69095,23960.04,23955.22,40.55,-0.1008,35.11,-1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 35% < 55,23929.35,23950,158.35,185.7,False,,,,False,False
2026-06-16,12:05,23935.9,23952.8,23933.6,23950.0,53170,23959.48,23954.73,47.59,-0.0396,73.44,1,23978.0,23930.5,False,NO_SIGNAL,NONE,vwap dist 0.04% < min,23932.8,23950,159.9,182.2,False,,,,False,False
2026-06-16,12:10,23950.0,23950.0,23936.6,23936.6,49205,23958.85,23953.0,42.44,-0.0929,100.0,-1,23978.0,23930.5,False,NO_SIGNAL,NONE,vwap dist 0.09% < min,23928.05,23950,157.05,185.4,False,,,,False,False
2026-06-16,12:15,23936.6,23944.8,23930.0,23934.0,17420,23958.57,23951.19,41.51,-0.1026,17.57,-1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 18% < 55,23915.45,23900,,,False,,,,False,False
2026-06-16,12:20,23934.0,23940.0,23920.0,23934.6,38935,23957.87,23949.61,41.83,-0.0971,3.0,1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 3% < 55; vwap dist 0.10% < min,23918.65,23900,179.0,162.8,False,,,,False,False
2026-06-16,12:25,23935.6,23960.0,23930.8,23953.3,31395,23957.67,23949.96,50.84,-0.0182,60.62,1,23978.0,23930.5,False,NO_SIGNAL,NONE,vwap dist 0.02% < min,23940.15,23950,,,False,,,,False,False
2026-06-16,12:30,23953.3,23965.0,23942.0,23945.1,26000,23957.55,23949.5,47.37,-0.052,35.65,-1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 36% < 55; vwap dist 0.05% < min,23925.9,23950,158.8,180.5,False,,,,False,False
2026-06-16,12:35,23945.1,23959.0,23942.3,23948.0,25805,23957.42,23949.36,48.71,-0.0393,17.37,1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 17% < 55; vwap dist 0.04% < min,23936.3,23950,161.9,179.4,False,,,,False,False
2026-06-16,12:40,23948.0,23957.0,23936.3,23937.6,17095,23957.27,23948.24,44.37,-0.0821,50.24,-1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 50% < 55; vwap dist 0.08% < min,23927.3,23950,158.5,184.15,False,,,,False,False
2026-06-16,12:45,23937.6,23956.6,23935.2,23946.2,21645,23957.12,23948.04,48.46,-0.0456,40.19,1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 40% < 55; vwap dist 0.05% < min,23934.35,23950,162.0,178.15,False,,,,False,False
2026-06-16,12:50,23946.2,23957.7,23930.0,23935.4,50310,23956.63,23946.84,44.08,-0.0886,38.99,-1,23978.0,23930.5,False,NO_SIGNAL,NONE,body 39% < 55; vwap dist 0.09% < min,23924.8,23900,,,False,,,,False,False
