date,time,model,signal,outcome,spot,atm_strike,option_ltp,vwap,vwap_dist_pct,rsi14,body_pct,or_high,or_low,skip_reasons,reason
2026-06-17,10:05:00,ANY,NO_SIGNAL,SKIPPED,24046.05,24050,0.0,24042.15,0.016,64.49,100.0,24050.0,23991.0,vwap dist 0.05% < min,
2026-06-17,10:10:00,ANY,NO_SIGNAL,SKIPPED,24060.55,24050,0.0,24043.39,0.071,70.6,77.92,24050.0,23991.0,no model matched,
2026-06-17,10:15:00,ANY,NO_SIGNAL,SKIPPED,24047.7,24050,0.0,24043.99,0.015,60.4,78.97,24050.0,23991.0,vwap dist 0.05% < min,
2026-06-17,10:20:00,ANY,NO_SIGNAL,SKIPPED,24067.75,24050,0.0,24045.54,0.092,65.94,95.42,24050.0,23991.0,no model matched,
2026-06-17,10:25:00,ANY,NO_SIGNAL,SKIPPED,24080.55,24100,0.0,24050.38,0.125,69.2,75.12,24050.0,23991.0,no model matched,
2026-06-17,10:30:00,ANY,NO_SIGNAL,SKIPPED,24066.4,24050,0.0,24052.29,0.059,61.51,85.9,24050.0,23991.0,no model matched,
2026-06-17,10:35:00,ANY,NO_SIGNAL,SKIPPED,24075.7,24100,0.0,24053.05,0.094,64.4,89.19,24050.0,23991.0,no model matched,
2026-06-17,10:40:00,ANY,NO_SIGNAL,SKIPPED,24079.0,24100,0.0,24054.16,0.103,62.56,48.48,24050.0,23991.0,body 48% < 55,
2026-06-17,10:45:00,M3_PULLBACK,BUY_CE,FIRED,24085.3,24100,150.8,24055.49,0.124,64.83,95.28,24050.0,23991.0,,M3 | sig@-2 body=89% | break above pull
2026-06-17,11:35:00,M3_PULLBACK,BUY_CE,FIRED,24098.65,24100,151.55,24061.03,0.156,63.69,55.88,24050.0,23991.0,,M3 | sig@-4 body=70% | break above pull
