date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,ema_slope_strong_up,ema_slope_strong_down,volume_surge,body_pct,is_spike,multi_candle_bullish,multi_candle_bearish,efficiency_ratio,ema_delta,rsi_delta,volume_ratio,efficiency_delta,vwap_dist_delta,candle_direction,price_momentum_pct,market_state,enough_data,signal,nifty_spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_entry_price,position_current_price
2026-05-20,09:15,53029.4,53042.0,53015.2,53015.2,7200,53024.13,53551.86,12.78,-0.0168,False,True,False,52.99,False,False,True,0.8874,-56.49,-17.67,0.47,0.5665,-0.9045,-1,-0.8965,TRENDING,True,NO_SIGNAL,52950.95,53000,638.25,646.3,False,,,
2026-05-20,09:20,53015.2,53027.4,52960.6,53021.4,26400,53007.63,53501.34,13.48,0.026,False,True,True,9.28,False,False,True,0.8115,-50.52,0.7,1.834,-0.0759,0.0117,1,0.0117,TRENDING,True,NO_SIGNAL,52941.45,52900,,,False,,,
2026-05-20,09:25,53025.2,53042.2,52980.0,53035.2,23280,53012.34,53456.95,15.11,0.0431,False,True,True,16.08,False,True,False,0.8431,-44.39,1.63,1.584,0.0316,0.026,1,0.026,TRENDING,True,NO_SIGNAL,52955.25,53000,,,False,,,
2026-05-20,09:30,53035.2,53136.0,53015.0,53101.2,14490,53026.9,53423.07,22.62,0.1401,False,True,False,54.55,False,True,False,0.6907,-33.88,7.51,0.899,-0.1524,0.1245,1,0.1244,SIDEWAYS,True,NO_SIGNAL,53022.5,53000,678.9,608.95,False,,,
2026-05-20,09:35,53097.8,53104.4,53040.0,53093.6,11130,53033.98,53391.69,22.37,0.1124,False,True,False,6.52,False,True,False,0.6597,-31.38,-0.25,0.651,-0.031,-0.0143,-1,-0.0143,TRENDING,True,NO_SIGNAL,52995.15,53000,679.2,608.85,False,,,
2026-05-20,09:40,53093.6,53094.4,52991.0,53080.0,12840,53036.83,53362.0,21.91,0.0814,False,True,False,13.15,False,False,True,0.7588,-29.68,-0.46,0.731,0.0991,-0.0256,-1,-0.0256,TRENDING,True,NO_SIGNAL,52987.15,53000,676.2,611.45,False,,,
2026-05-20,09:45,53091.8,53131.2,53030.4,53061.8,10200,53040.46,53333.41,21.29,0.0402,False,True,False,29.76,False,False,True,0.7712,-28.59,-0.63,0.567,0.0124,-0.0343,-1,-0.0343,TRENDING,True,NO_SIGNAL,52966.05,53000,657.85,623.2,False,,,
2026-05-20,09:50,53061.8,53130.2,53044.0,53093.6,5700,53042.96,53310.57,25.32,0.0955,False,True,False,36.89,False,False,True,0.7325,-22.84,4.03,0.369,-0.0387,0.06,1,0.0599,TRENDING,True,NO_SIGNAL,52996.5,53000,672.6,604.75,False,,,
2026-05-20,09:55,53093.6,53175.0,53040.0,53150.2,9840,53049.37,53295.3,31.99,0.1901,False,True,False,41.93,False,True,False,0.6106,-15.27,6.68,0.672,-0.1219,0.1067,1,0.1066,TRENDING,True,NO_SIGNAL,53050.5,53100,,,False,,,
2026-05-20,10:00,53160.0,53165.0,53034.0,53050.0,12960,53052.62,53271.94,27.33,-0.0049,False,True,False,83.97,False,True,False,0.1623,-23.36,-4.66,0.94,-0.4483,-0.1889,-1,-0.1885,SIDEWAYS,True,NO_SIGNAL,52955.75,53000,,,False,,,
