date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,ema_slope_strong_up,ema_slope_strong_down,volume_surge,body_pct,is_spike,multi_candle_bullish,multi_candle_bearish,efficiency_ratio,ema_delta,rsi_delta,volume_ratio,efficiency_delta,vwap_dist_delta,candle_direction,price_momentum_pct,market_state,enough_data,signal,nifty_spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_entry_price,position_current_price
2026-06-24,09:15,57270.4,57540.0,57248.2,57465.0,51690,57417.73,57351.33,54.51,0.0823,False,True,True,66.69,False,True,False,0.1005,11.96,25.3,3.431,-0.7532,0.4877,1,0.4896,SIDEWAYS,True,NO_SIGNAL,57367.75,57400,570.6,314.6,False,,,
2026-06-24,09:20,57465.0,57550.0,57452.0,57531.0,24360,57447.61,57368.45,58.3,0.1452,False,True,True,67.35,False,True,False,0.2533,17.11,3.78,1.239,0.1528,0.1149,1,0.1149,SIDEWAYS,True,NO_SIGNAL,57459.0,57500,498.25,360.9,False,,,
2026-06-24,09:25,57539.8,57610.0,57534.6,57606.4,31650,57487.59,57391.11,62.17,0.2067,True,False,True,88.33,False,True,False,0.4476,22.66,3.87,1.475,0.1943,0.1312,1,0.1311,TRENDING,True,NO_SIGNAL,57537.2,57500,472.65,369.75,False,,,
2026-06-24,09:30,57610.0,57629.0,57530.0,57534.0,16440,57497.75,57404.72,56.72,0.063,True,False,False,76.77,False,True,False,0.4382,13.61,-5.45,0.677,-0.0094,-0.1259,-1,-0.1257,TRENDING,True,NO_SIGNAL,57475.9,57500,432.6,402.1,False,,,
2026-06-24,09:35,57534.0,57590.0,57524.0,57582.0,5640,57500.69,57421.6,59.27,0.1414,True,False,False,72.73,False,True,False,0.4864,16.88,2.55,0.22,0.0482,0.0835,1,0.0834,TRENDING,True,NO_SIGNAL,57518.7,57500,452.65,384.0,False,,,
2026-06-24,09:40,57585.0,57620.0,57530.0,57530.4,12120,57505.77,57431.96,55.49,0.0428,True,False,False,60.67,False,False,True,0.4411,10.36,-3.78,0.491,-0.0453,-0.0897,-1,-0.0896,TRENDING,True,NO_SIGNAL,57479.8,57500,424.0,411.85,False,,,
2026-06-24,09:45,57530.4,57558.2,57407.8,57427.4,11220,57502.74,57431.53,48.8,-0.131,True,False,False,68.48,False,False,True,0.4964,-0.43,-6.69,0.459,0.0553,-0.1791,-1,-0.179,TRENDING,True,NO_SIGNAL,57365.55,57400,368.2,469.65,False,,,
2026-06-24,09:50,57425.0,57448.4,57356.8,57380.0,25440,57487.4,57426.62,46.05,-0.1868,True,False,False,49.13,False,False,True,0.4298,-4.91,-2.75,1.032,-0.0666,-0.0825,-1,-0.0825,TRENDING,True,NO_SIGNAL,57334.95,57300,414.0,430.75,False,,,
2026-06-24,09:55,57385.0,57485.6,57385.0,57450.0,6300,57485.79,57428.85,50.49,-0.0623,True,False,False,64.61,False,False,True,0.5556,2.23,4.44,0.273,0.1258,0.1218,1,0.122,TRENDING,True,NO_SIGNAL,57396.45,57400,492.5,356.95,False,,,
2026-06-24,10:00,57450.0,57657.0,57450.0,57630.0,28680,57498.31,57448.0,59.68,0.229,True,False,True,86.96,False,True,False,0.4036,19.16,9.19,1.314,-0.152,0.3131,1,0.3133,SIDEWAYS,True,NO_SIGNAL,57569.0,57600,521.75,320.1,False,,,
2026-06-24,10:05,57630.8,57666.0,57600.0,57666.0,20070,57510.83,57468.77,61.23,0.2698,True,False,False,53.33,False,True,False,0.4366,20.76,1.55,0.94,0.033,0.0626,1,0.0625,TRENDING,True,NO_SIGNAL,57613.35,57600,433.8,386.05,False,,,
2026-06-24,10:10,57666.0,57725.0,57660.0,57693.0,22230,57526.63,57490.12,62.39,0.2892,True,False,True,41.54,False,True,False,0.2352,21.36,1.17,1.222,-0.2014,0.0469,1,0.0468,SIDEWAYS,True,NO_SIGNAL,57655.05,57700,453.4,374.8,False,,,
2026-06-24,10:15,57693.0,57750.0,57667.0,57681.6,17550,57537.73,57508.36,61.55,0.25,True,False,False,13.73,False,True,False,0.3754,18.24,-0.84,0.976,0.1402,-0.0198,-1,-0.0198,SIDEWAYS,True,NO_SIGNAL,57636.05,57600,396.5,426.0,False,,,
2026-06-24,10:20,57681.6,57755.0,57680.2,57755.0,9360,57544.09,57531.85,64.84,0.3665,True,False,False,98.13,False,True,False,0.4345,23.49,3.29,0.565,0.0591,0.1276,1,0.1273,TRENDING,True,NO_SIGNAL,57701.45,57700,480.0,351.75,False,,,
2026-06-24,10:25,57755.0,57775.0,57718.2,57740.0,13050,57552.93,57551.67,63.64,0.325,True,False,False,26.41,False,False,True,0.5012,19.82,-1.2,0.823,0.0667,-0.0261,-1,-0.026,TRENDING,True,NO_SIGNAL,57688.0,57700,432.0,400.0,False,,,
2026-06-24,10:30,57750.0,57775.0,57720.2,57756.0,13320,57561.44,57571.13,64.4,0.338,True,False,False,10.95,False,True,False,0.7857,19.46,0.76,0.802,0.2845,0.0278,1,0.0277,TRENDING,True,NO_SIGNAL,57689.25,57700,432.3,406.4,False,,,
2026-06-24,10:35,57757.4,57764.8,57701.4,57725.0,8370,57565.89,57585.79,61.72,0.2764,True,False,False,51.1,False,False,True,0.825,14.65,-2.68,0.501,0.0393,-0.0539,-1,-0.0537,TRENDING,True,NO_SIGNAL,57670.75,57700,424.5,409.8,False,,,
2026-06-24,10:40,57709.4,57746.0,57700.0,57701.0,3510,57567.53,57596.76,59.65,0.2318,True,False,False,18.26,False,False,True,0.6436,10.97,-2.07,0.214,-0.1814,-0.0417,-1,-0.0416,TRENDING,True,NO_SIGNAL,57649.0,57600,411.0,413.65,False,,,
2026-06-24,10:45,57717.2,57776.2,57717.2,57763.0,13710,57575.09,57612.59,63.09,0.3264,True,False,False,77.63,False,False,True,0.4077,15.83,3.44,0.963,-0.2359,0.1077,1,0.1075,TRENDING,True,NO_SIGNAL,57696.75,57700,491.75,350.45,False,,,
2026-06-24,10:50,57763.0,57783.8,57740.0,57771.4,9210,57580.18,57627.72,63.55,0.3321,True,False,False,19.18,False,True,False,0.5734,15.12,0.45,0.615,0.1657,0.0146,1,0.0145,TRENDING,True,NO_SIGNAL,57705.2,57700,435.85,394.5,False,,,
2026-06-24,10:55,57740.8,57824.8,57740.8,57781.8,15870,57589.1,57642.39,64.14,0.3346,True,False,True,48.81,False,True,False,0.5388,14.67,0.59,1.217,-0.0346,0.0181,1,0.018,TRENDING,True,NO_SIGNAL,57714.9,57700,435.9,381.75,False,,,
2026-06-24,11:00,57781.8,57850.0,57781.8,57820.6,14220,57597.79,57659.36,66.32,0.3868,True,False,False,56.89,False,True,False,0.7596,16.97,2.18,1.127,0.2208,0.0674,1,0.0671,TRENDING,True,NO_SIGNAL,57777.85,57800,463.15,358.85,False,,,
2026-06-24,11:05,57830.0,57911.0,57820.8,57900.0,26010,57615.96,57682.28,70.3,0.493,True,False,True,77.61,False,True,False,0.6282,22.92,3.98,2.201,-0.1314,0.1378,1,0.1373,TRENDING,True,BUY_CE,57871.8,57900,458.45,365.85,False,,,
2026-06-24,11:10,57900.0,57910.0,57863.2,57901.8,10560,57623.05,57703.19,70.39,0.4837,True,False,False,3.85,False,True,False,0.7668,20.91,0.09,0.834,0.1386,0.0031,1,0.0031,TRENDING,True,NO_SIGNAL,57864.05,57900,398.05,416.65,True,CE,405.45,398.05
2026-06-24,11:15,57901.4,57920.2,57860.0,57905.0,14160,57632.12,57722.41,70.55,0.4735,True,False,False,5.98,False,True,False,0.6767,19.22,0.16,1.108,-0.0901,0.0056,1,0.0055,TRENDING,True,NO_SIGNAL,57848.75,57900,396.35,412.85,True,CE,405.45,396.35
2026-06-24,11:20,57878.0,57946.0,57874.2,57915.2,14460,57641.33,57740.77,71.09,0.4751,True,False,False,51.81,False,True,False,0.7732,18.36,0.54,1.121,0.0965,0.0177,1,0.0176,TRENDING,True,NO_SIGNAL,57899.6,57900,411.85,400.45,True,CE,405.45,411.85
2026-06-24,11:25,57910.2,57948.0,57910.0,57919.2,11610,57648.65,57757.76,71.32,0.4693,True,False,False,23.68,False,True,False,0.8798,16.99,0.22,0.893,0.1066,0.0069,1,0.0069,TRENDING,True,NO_SIGNAL,57912.1,57900,417.95,392.65,True,CE,405.45,417.95
2026-06-24,11:30,57925.0,57978.8,57901.0,57951.6,23160,57663.07,57776.22,73.13,0.5004,True,False,True,34.19,False,True,False,0.7209,18.46,1.81,1.737,-0.1589,0.0562,1,0.0559,TRENDING,True,NO_SIGNAL,57943.65,57900,433.55,377.0,True,CE,405.45,433.55
2026-06-24,11:35,57951.6,57989.0,57942.4,57976.0,11970,57670.61,57795.25,74.44,0.5295,True,False,False,52.36,False,True,False,0.8217,19.03,1.31,0.783,0.1008,0.0423,1,0.0421,TRENDING,True,NO_SIGNAL,57949.95,57900,434.15,374.85,True,CE,405.45,434.15
2026-06-24,11:40,57976.0,58055.0,57976.0,58055.0,41460,57698.76,57819.99,78.16,0.6174,True,False,True,100.0,False,True,False,0.8695,24.74,3.72,2.742,0.0478,0.1369,1,0.1363,TRENDING,True,NO_SIGNAL,58035.5,57900,487.15,338.3,True,CE,405.45,487.15
2026-06-24,11:45,58055.0,58100.0,58039.8,58070.0,27300,57717.03,57843.8,78.79,0.6116,True,False,True,24.92,False,True,False,0.7838,23.81,0.63,1.488,-0.0857,0.026,1,0.0258,TRENDING,True,NO_SIGNAL,58069.75,57900,507.5,330.0,True,CE,405.45,507.5
