date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,body_pct,candle_direction,or_high,or_low,orb_used,signal_v2,model_v2,skip_reason,spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_entry_price,position_current_price,trail_active,breakeven_set
2026-06-30,09:15,24005.1,24025.0,23946.1,23950.0,80080,23973.7,23970.02,42.59,-0.0989,69.84,-1,,,False,NO_SIGNAL,NONE,market is sideways,23939.4,23950,,,False,,,,False,False
2026-06-30,09:20,23950.0,23957.0,23911.1,23916.6,70980,23952.34,23964.94,34.23,-0.1492,72.77,-1,,,False,NO_SIGNAL,NONE,low volume — no participation,23901.2,23900,,,False,,,,False,False
2026-06-30,09:25,23920.0,23925.0,23907.8,23915.0,71045,23940.69,23960.18,33.89,-0.1073,29.07,-1,,,False,NO_SIGNAL,NONE,market is sideways,23897.25,23900,203.75,169.3,False,,,,False,False
2026-06-30,09:30,23915.0,23915.0,23879.2,23887.5,105885,23925.59,23953.26,28.58,-0.1592,76.82,-1,,,False,NO_SIGNAL,NONE,before entry window (11:00),23871.7,23850,,,False,,,,False,False
2026-06-30,09:35,23890.0,23907.3,23885.0,23890.1,43745,23921.88,23947.24,29.7,-0.1328,0.45,1,24025.0,23879.2,False,NO_SIGNAL,NONE,low volume — no participation,23875.1,23900,,,False,,,,False,False
2026-06-30,09:40,23890.1,23900.0,23878.0,23880.7,41665,23918.29,23940.91,27.99,-0.1572,42.73,-1,24025.0,23879.2,False,NO_SIGNAL,NONE,low volume — no participation,23870.3,23850,,,False,,,,False,False
2026-06-30,09:45,23880.7,23889.0,23866.0,23866.0,54405,23913.1,23933.77,25.52,-0.197,63.91,-1,24025.0,23879.2,False,NO_SIGNAL,NONE,low volume — no participation,23857.0,23850,213.65,166.35,False,,,,False,False
2026-06-30,09:50,23868.6,23889.0,23866.0,23885.0,41860,23910.38,23929.13,33.68,-0.1061,71.3,1,24025.0,23879.2,False,NO_SIGNAL,NONE,low volume — no participation,23865.15,23850,219.4,162.4,False,,,,False,False
2026-06-30,09:55,23885.0,23905.9,23875.9,23892.9,62530,23908.33,23925.68,36.78,-0.0645,26.33,1,24025.0,23879.2,False,NO_SIGNAL,NONE,low volume — no participation,23881.1,23900,,,False,,,,False,False
2026-06-30,10:00,23900.0,23930.0,23892.9,23930.0,60970,23909.22,23926.09,48.87,0.0869,80.86,1,24025.0,23879.2,False,NO_SIGNAL,NONE,market is sideways,23914.95,23900,210.0,154.75,False,,,,False,False
