date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,body_pct,vol_ratio,ema_slope_pts,rsi_delta,candle_direction,price_momentum_pct,market_state,day_class,gap_pct,vwap_drift_pct,model_a_pending,model_a_trigger,model_a_side,signal_v2,model_v2,spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_qty,position_entry_price,position_current_price,partial_booked
2026-06-24,09:15,57270.4,57540.0,57248.2,57465.0,51690,57417.73,57351.33,54.51,0.0823,66.69,3.431,-50.46,25.3,1,0.4896,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,57367.75,57400,,,False,,0,,,False
2026-06-24,09:20,57465.0,57550.0,57452.0,57531.0,24360,57447.61,57368.45,58.3,0.1452,67.35,1.239,-25.56,3.78,1,0.1149,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,57459.0,57500,,,False,,0,,,False
2026-06-24,09:25,57539.8,57610.0,57534.6,57606.4,31650,57487.59,57391.11,62.17,0.2067,88.33,1.475,16.48,3.87,1,0.1311,TRENDING,UNKNOWN,,,False,,,NO_SIGNAL,NONE,57537.2,57500,472.65,369.75,False,,0,,,False
2026-06-24,09:30,57610.0,57629.0,57530.0,57534.0,16440,57497.75,57404.72,56.72,0.063,76.77,0.677,49.1,-5.45,-1,-0.1257,TRENDING,UNKNOWN,,,False,,,NO_SIGNAL,NONE,57475.9,57500,432.6,402.1,False,,0,,,False
2026-06-24,09:35,57534.0,57590.0,57524.0,57582.0,5640,57500.69,57421.6,59.27,0.1414,72.73,0.22,82.23,2.55,1,0.0834,TRENDING,UNKNOWN,,,False,,,NO_SIGNAL,NONE,57518.7,57500,452.65,384.0,False,,0,,,False
2026-06-24,09:40,57585.0,57620.0,57530.0,57530.4,12120,57505.77,57431.96,55.49,0.0428,60.67,0.491,80.63,-3.78,-1,-0.0896,TRENDING,UNKNOWN,,,False,,,NO_SIGNAL,NONE,57479.8,57500,424.0,411.85,False,,0,,,False
2026-06-24,09:45,57530.4,57558.2,57407.8,57427.4,11220,57502.74,57431.53,48.8,-0.131,68.48,0.459,63.08,-6.69,-1,-0.179,TRENDING,UNKNOWN,,,False,,,NO_SIGNAL,NONE,57365.55,57400,,,False,,0,,,False
2026-06-24,09:50,57425.0,57448.4,57356.8,57380.0,25440,57487.4,57426.62,46.05,-0.1868,49.13,1.032,35.51,-2.75,-1,-0.0825,TRENDING,NORMAL_DAY,0.042,-0.187,False,,,NO_SIGNAL,NONE,57334.95,57300,,,False,,0,,,False
2026-06-24,09:55,57385.0,57485.6,57385.0,57450.0,6300,57485.79,57428.85,50.49,-0.0623,64.61,0.273,24.13,4.44,1,0.122,TRENDING,NORMAL_DAY,0.042,-0.187,False,,,NO_SIGNAL,NONE,57396.45,57400,,,False,,0,,,False
2026-06-24,10:00,57450.0,57657.0,57450.0,57630.0,28680,57498.31,57448.0,59.68,0.229,86.96,1.314,26.4,9.19,1,0.3133,SIDEWAYS,NORMAL_DAY,0.042,-0.187,False,,,NO_SIGNAL,NONE,57569.0,57600,,,False,,0,,,False
