date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,ema_slope_strong_up,ema_slope_strong_down,volume_surge,body_pct,is_spike,multi_candle_bullish,multi_candle_bearish,efficiency_ratio,ema_delta,rsi_delta,volume_ratio,efficiency_delta,vwap_dist_delta,candle_direction,price_momentum_pct,market_state,enough_data,signal,nifty_spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_entry_price,position_current_price
2026-06-17,09:15,57409.0,57409.2,57284.4,57312.0,19800,57335.2,57294.54,57.1,-0.0405,True,False,True,77.72,False,True,False,0.2598,1.84,-7.32,3.355,-0.7174,-0.0785,-1,-0.0785,SIDEWAYS,True,NO_SIGNAL,57265.65,57300,630.5,729.05,False,,,
2026-06-17,09:20,57312.0,57387.0,57273.0,57277.6,22530,57323.14,57292.93,52.21,-0.0794,True,False,True,30.18,False,False,True,0.0137,-1.61,-4.88,3.003,-0.2461,-0.06,-1,-0.06,SIDEWAYS,True,NO_SIGNAL,57226.8,57200,652.0,705.2,False,,,
2026-06-17,09:25,57277.6,57334.2,57261.0,57305.0,5850,57320.33,57294.08,55.48,-0.0267,True,False,False,37.43,False,False,True,0.0648,1.15,3.27,0.624,0.0511,0.0478,1,0.0478,SIDEWAYS,True,NO_SIGNAL,57286.65,57300,728.8,628.65,False,,,
2026-06-17,09:30,57305.0,57342.8,57289.0,57305.0,7530,57319.24,57295.12,55.48,-0.0248,True,False,False,0.0,False,False,False,0.1012,1.04,0.0,0.771,0.0364,0.0,0,0.0,SIDEWAYS,True,NO_SIGNAL,57270.2,57300,670.5,683.4,False,,,
2026-06-17,09:35,57305.0,57340.0,57266.0,57340.0,7500,57318.78,57299.39,59.57,0.037,False,False,False,47.3,False,True,False,0.2686,4.27,4.09,0.731,0.1674,0.0611,1,0.0611,SIDEWAYS,True,NO_SIGNAL,57296.15,57300,683.8,669.65,False,,,
2026-06-17,09:40,57340.0,57380.0,57305.0,57377.6,8610,57323.03,57306.84,63.46,0.0952,True,False,False,50.13,False,True,False,0.3887,7.45,3.89,0.826,0.1201,0.0656,1,0.0656,SIDEWAYS,True,NO_SIGNAL,57325.1,57300,702.4,649.1,False,,,
2026-06-17,09:45,57380.0,57385.0,57305.0,57347.6,8370,57325.41,57310.72,58.62,0.0387,True,False,False,40.5,False,True,False,0.193,3.88,-4.84,0.768,-0.1957,-0.0523,-1,-0.0523,SIDEWAYS,True,NO_SIGNAL,57334.0,57300,701.25,648.65,False,,,
2026-06-17,09:50,57347.6,57378.2,57325.2,57333.4,2340,57325.98,57312.88,56.42,0.0129,True,False,False,26.79,False,False,True,0.0958,2.16,-2.19,0.209,-0.0972,-0.0248,-1,-0.0248,SIDEWAYS,True,NO_SIGNAL,57325.05,57300,696.5,656.25,False,,,
2026-06-17,09:55,57333.4,57380.0,57332.6,57375.0,4950,57328.05,57318.8,61.03,0.0819,True,False,False,87.76,False,False,True,0.1215,5.92,4.6,0.45,0.0257,0.0726,1,0.0726,SIDEWAYS,True,NO_SIGNAL,57362.55,57400,714.0,640.0,False,,,
2026-06-17,10:00,57375.0,57377.6,57280.2,57300.0,7500,57327.36,57317.01,50.64,-0.0477,True,False,False,77.0,False,False,True,0.081,-1.79,-10.39,0.709,-0.0405,-0.1308,-1,-0.1307,SIDEWAYS,True,NO_SIGNAL,57266.7,57300,625.95,729.2,False,,,
2026-06-17,10:05,57300.0,57363.0,57290.0,57363.0,5250,57327.95,57321.39,57.22,0.0611,True,False,False,86.3,False,True,False,0.6778,4.38,6.59,0.553,0.5968,0.1099,1,0.1099,SIDEWAYS,True,NO_SIGNAL,57325.95,57300,702.5,644.9,False,,,
2026-06-17,10:10,57363.0,57365.2,57340.0,57359.2,4470,57329.1,57324.99,56.73,0.0525,True,False,False,15.08,False,False,True,0.4371,3.6,-0.49,0.556,-0.2407,-0.0066,-1,-0.0066,SIDEWAYS,True,NO_SIGNAL,57328.15,57300,696.5,651.35,False,,,
2026-06-17,10:15,57359.2,57450.0,57341.0,57448.2,24000,57344.75,57336.72,64.44,0.1804,True,False,True,81.65,False,True,False,0.7783,11.73,7.71,3.848,0.3412,0.1552,1,0.1552,SIDEWAYS,True,NO_SIGNAL,57456.45,57500,752.7,594.85,False,,,
2026-06-17,10:20,57451.0,57560.0,57451.0,57560.0,36270,57384.09,57357.99,71.34,0.3065,True,False,True,100.0,False,True,False,0.7483,21.26,6.9,4.504,-0.03,0.1948,1,0.1946,TRENDING,True,BUY_CE,57551.75,57600,694.55,635.0,False,,,
2026-06-17,10:25,57560.0,57575.0,57500.0,57500.2,11730,57393.45,57371.53,64.17,0.186,True,False,False,79.73,False,True,False,0.4159,13.54,-7.18,1.074,-0.3324,-0.1042,-1,-0.1039,TRENDING,True,NO_SIGNAL,57457.4,57600,611.25,720.0,True,CE,642,611.25
2026-06-17,10:30,57500.2,57530.0,57489.6,57530.0,4680,57396.62,57386.62,66.0,0.2324,True,False,False,73.76,False,True,False,0.6187,15.09,1.84,0.412,0.2028,0.0519,1,0.0518,TRENDING,True,NO_SIGNAL,57476.7,57600,627.6,709.25,True,CE,642,627.6
2026-06-17,10:35,57529.0,57550.0,57520.0,57541.0,4440,57399.98,57401.33,66.68,0.2457,True,False,False,40.0,False,True,False,0.7042,14.7,0.68,0.405,0.0855,0.0192,1,0.0191,TRENDING,True,NO_SIGNAL,57478.65,57600,623.25,715.5,True,CE,642,623.25
2026-06-17,10:40,57515.0,57565.0,57515.0,57530.0,4200,57403.0,57413.58,65.28,0.2212,True,False,False,30.0,False,True,False,0.5258,12.25,-1.4,0.398,-0.1784,-0.0192,1,-0.0191,TRENDING,True,NO_SIGNAL,57521.65,57600,640.0,700.65,True,CE,642,640.0
2026-06-17,10:45,57530.0,57573.4,57512.6,57520.8,6660,57407.49,57423.79,64.06,0.1974,True,False,False,15.13,False,True,False,0.749,10.21,-1.21,0.62,0.2232,-0.016,-1,-0.016,TRENDING,True,NO_SIGNAL,57505.3,57600,628.25,707.4,True,CE,642,628.25
2026-06-17,10:50,57520.8,57568.0,57506.6,57544.0,3000,57409.47,57435.24,65.79,0.2343,True,False,False,37.79,False,True,False,0.6351,11.45,1.73,0.275,-0.1139,0.0404,1,0.0403,TRENDING,True,NO_SIGNAL,57553.85,57600,645.7,691.9,True,CE,642,645.7
2026-06-17,10:55,57544.0,57592.2,57541.0,57544.0,9600,57416.34,57445.6,65.79,0.2223,True,False,False,0.0,False,False,False,0.7328,10.36,0.0,0.917,0.0977,0.0,0,0.0,TRENDING,True,NO_SIGNAL,57535.45,57600,639.6,699.25,True,CE,642,639.6
2026-06-17,11:00,57540.0,57560.0,57515.0,57540.0,7320,57420.46,57454.59,65.17,0.2082,True,False,False,0.0,False,False,False,0.3654,8.99,-0.63,0.671,-0.3674,-0.007,0,-0.007,SIDEWAYS,True,NO_SIGNAL,57541.35,57600,636.8,695.2,True,CE,642,636.8
2026-06-17,11:05,57540.0,57590.0,57528.8,57560.0,6360,57424.43,57464.63,66.86,0.2361,True,False,False,32.68,False,False,False,0.0,10.04,1.7,0.568,-0.3654,0.0348,1,0.0348,SIDEWAYS,True,NO_SIGNAL,57569.6,57600,648.0,683.65,True,CE,642,648.0
2026-06-17,11:10,57560.0,57600.0,57552.2,57600.0,9420,57430.9,57477.52,70.01,0.2944,True,False,False,83.68,False,True,False,0.904,12.89,3.15,0.999,0.904,0.0696,1,0.0695,TRENDING,True,NO_SIGNAL,57614.55,57600,661.45,665.0,True,CE,642,661.45
