date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,body_pct,candle_direction,or_high,or_low,orb_used,signal_v2,model_v2,skip_reason,spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_entry_price,position_current_price,trail_active,breakeven_set
2026-06-24,09:15,23815.2,23889.9,23815.2,23870.6,103090,23858.57,23888.06,43.25,0.0504,74.16,1,,,False,NO_SIGNAL,NONE,market is sideways,23847.95,23850,,,False,,,,False,False
2026-06-24,09:20,23870.6,23890.0,23858.3,23875.7,88855,23866.02,23886.89,44.33,0.0406,16.09,1,,,False,NO_SIGNAL,NONE,low volume — no participation,23866.3,23850,168.0,141.45,False,,,,False,False
2026-06-24,09:25,23880.0,23894.0,23873.2,23892.5,106730,23873.36,23887.42,47.83,0.0802,60.1,1,,,False,NO_SIGNAL,NONE,market is sideways,23879.6,23900,,,False,,,,False,False
2026-06-24,09:30,23892.5,23899.0,23874.0,23875.1,84760,23875.43,23886.25,44.69,-0.0014,69.6,-1,,,False,NO_SIGNAL,NONE,market is sideways,23870.15,23850,,,False,,,,False,False
2026-06-24,09:35,23875.1,23893.9,23867.3,23883.2,72410,23876.39,23885.96,46.45,0.0285,30.45,1,23899.0,23815.2,False,NO_SIGNAL,NONE,market is sideways,23879.45,23900,,,False,,,,False,False
2026-06-24,09:40,23885.0,23897.9,23860.9,23865.1,60710,23876.18,23883.97,43.15,-0.0464,53.78,-1,23899.0,23815.2,False,NO_SIGNAL,NONE,market is sideways,23867.05,23850,,,False,,,,False,False
2026-06-24,09:45,23870.0,23877.0,23820.0,23820.0,99775,23870.16,23877.88,36.23,-0.2101,87.72,-1,23899.0,23815.2,False,NO_SIGNAL,NONE,market is sideways,23819.35,23800,,,False,,,,False,False
2026-06-24,09:50,23820.0,23836.9,23810.0,23826.1,96070,23863.98,23872.95,37.69,-0.1587,22.68,1,23899.0,23815.2,False,NO_SIGNAL,NONE,market is sideways,23826.4,23850,,,False,,,,False,False
2026-06-24,09:55,23826.1,23854.0,23825.3,23843.9,73060,23861.85,23870.18,41.85,-0.0752,62.02,1,23899.0,23815.2,False,NO_SIGNAL,NONE,market is sideways,23844.05,23850,150.1,154.75,False,,,,False,False
2026-06-24,10:00,23842.9,23915.0,23842.9,23896.5,143000,23865.38,23872.69,52.06,0.1304,74.34,1,23899.0,23815.2,False,NO_SIGNAL,NONE,market is sideways,23892.3,23900,,,False,,,,False,False
2026-06-24,10:05,23896.2,23916.8,23890.6,23915.0,90415,23869.12,23876.72,55.05,0.1922,71.76,1,23899.0,23815.2,False,NO_SIGNAL,NONE,market is sideways,23909.15,23900,158.25,143.2,False,,,,False,False
2026-06-24,10:10,23915.0,23925.0,23908.0,23920.6,100360,23873.49,23880.9,55.95,0.1973,32.94,1,23899.0,23815.2,False,NO_SIGNAL,NONE,market is sideways,23917.75,23900,164.6,140.7,False,,,,False,False
2026-06-24,10:15,23920.0,23938.0,23916.0,23920.1,73775,23876.66,23884.63,55.84,0.1819,0.45,1,23899.0,23815.2,False,NO_SIGNAL,NONE,market is sideways,23917.6,23900,163.25,141.9,False,,,,False,False
2026-06-24,10:20,23920.1,23959.9,23920.0,23953.0,123825,23883.02,23891.14,61.11,0.293,82.46,1,23899.0,23815.2,False,NO_SIGNAL,NONE,before entry window (11:00),23945.5,23950,,,False,,,,False,False
2026-06-24,10:25,23953.0,23980.0,23950.0,23954.9,315900,23898.23,23897.21,61.39,0.2371,6.33,1,23899.0,23815.2,False,NO_SIGNAL,NONE,no breakout,23947.75,23950,160.1,151.5,False,,,,False,False
2026-06-24,10:30,23957.0,23970.0,23947.9,23958.9,106600,23901.95,23903.09,62.03,0.2383,8.6,1,23899.0,23815.2,False,NO_SIGNAL,NONE,low volume — no participation,23952.35,23950,161.85,150.6,False,,,,False,False
2026-06-24,10:35,23958.9,23964.2,23945.1,23958.4,47515,23903.38,23908.36,61.89,0.2302,2.62,-1,23899.0,23815.2,False,NO_SIGNAL,NONE,low volume — no participation,23946.05,23950,159.95,151.3,False,,,,False,False
2026-06-24,10:40,23958.4,23967.0,23946.1,23946.2,36920,23904.39,23911.96,58.5,0.1749,58.37,-1,23899.0,23815.2,False,NO_SIGNAL,NONE,low volume — no participation,23934.6,23950,152.4,155.55,False,,,,False,False
2026-06-24,10:45,23946.1,23977.0,23946.1,23964.0,57980,23906.18,23916.92,61.79,0.2419,57.93,1,23899.0,23815.2,False,NO_SIGNAL,NONE,low volume — no participation,23947.9,23950,158.4,148.15,False,,,,False,False
2026-06-24,10:50,23964.0,23969.0,23953.8,23955.0,36205,23907.18,23920.54,59.23,0.2,59.21,-1,23899.0,23815.2,False,NO_SIGNAL,NONE,low volume — no participation,23943.15,23950,156.0,149.55,False,,,,False,False
2026-06-24,10:55,23955.0,23972.3,23950.0,23969.9,41730,23908.39,23925.24,62.03,0.2573,66.82,1,23899.0,23815.2,False,NO_SIGNAL,NONE,low volume — no participation,23952.85,23950,159.1,144.35,False,,,,False,False
2026-06-24,11:00,23967.0,23992.0,23967.0,23980.0,105495,23912.03,23930.46,63.85,0.2843,52.0,1,23899.0,23815.2,False,NO_SIGNAL,NONE,low volume — no participation,23964.7,23950,164.55,140.05,False,,,,False,False
2026-06-24,11:05,23980.0,23999.8,23970.5,23995.0,63635,23914.31,23936.61,66.41,0.3374,51.19,1,23899.0,23815.2,False,NO_SIGNAL,NONE,low volume — no participation,23987.55,24000,,,False,,,,False,False
2026-06-24,11:10,23992.2,23999.9,23983.8,23995.0,60385,23916.48,23942.17,66.41,0.3283,17.39,1,23899.0,23815.2,False,NO_SIGNAL,NONE,low volume — no participation,23986.05,24000,147.45,155.0,False,,,,False,False
2026-06-24,11:15,23995.0,23998.0,23975.7,23977.8,49725,23917.98,23945.56,60.69,0.2501,77.13,-1,23899.0,23815.2,False,NO_SIGNAL,NONE,market is sideways,23971.9,23950,,,False,,,,False,False
2026-06-24,11:20,23977.8,23990.0,23977.8,23985.0,41405,23919.18,23949.32,62.16,0.2752,59.02,1,23899.0,23815.2,False,NO_SIGNAL,NONE,low volume — no participation,23975.5,24000,,,False,,,,False,False
2026-06-24,11:25,23985.0,23989.0,23981.8,23982.4,64415,23920.97,23952.47,61.26,0.2568,36.11,-1,23899.0,23815.2,False,NO_SIGNAL,NONE,low volume — no participation,23975.2,24000,141.4,159.7,False,,,,False,False
2026-06-24,11:30,23982.4,23986.1,23966.0,23984.1,63895,23922.51,23955.48,61.65,0.2575,8.46,1,23899.0,23815.2,False,NO_SIGNAL,NONE,market is sideways,23976.0,24000,142.5,156.85,False,,,,False,False
2026-06-24,11:35,23984.1,23997.0,23981.7,23993.4,53950,23924.0,23959.09,63.79,0.2901,60.78,1,23899.0,23815.2,False,NO_SIGNAL,NONE,low volume — no participation,23983.35,24000,144.85,154.0,False,,,,False,False
2026-06-24,11:40,23997.9,24023.0,23992.2,24018.0,80210,23926.75,23964.7,68.74,0.3814,65.26,1,23899.0,23815.2,False,BUY_CE,V1_BREAKOUT,,24006.8,24000,159.2,140.55,False,,,,False,False
2026-06-24,11:45,24014.2,24025.4,24010.2,24016.2,46345,23928.37,23969.61,68.01,0.3671,13.16,1,23899.0,23815.2,False,NO_SIGNAL,NONE,,24006.2,24000,160.15,142.0,True,CE,159.2,160.15,False,False
