date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,body_pct,vol_ratio,ema_slope_pts,rsi_delta,candle_direction,price_momentum_pct,market_state,day_class,gap_pct,vwap_drift_pct,model_a_pending,model_a_trigger,model_a_side,signal_v2,model_v2,spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_qty,position_entry_price,position_current_price,partial_booked
2026-05-29,09:15,55399.6,55444.0,55280.0,55440.0,35100,55388.0,55222.55,68.65,0.0939,24.63,2.671,37.89,14.81,1,0.3802,TRENDING,UNKNOWN,,,False,,,NO_SIGNAL,NONE,55122.2,55100,,,False,,0,,,False
2026-05-29,09:20,55440.0,55500.0,55376.0,55409.8,31200,55407.11,55240.38,65.4,0.0049,24.35,1.967,54.3,-3.25,-1,-0.0545,TRENDING,UNKNOWN,,,False,,,NO_SIGNAL,NONE,55066.6,55100,1268.65,953.25,False,,0,,,False
2026-05-29,09:25,55425.6,55431.6,55232.8,55242.2,21780,55381.17,55240.56,50.98,-0.2509,92.25,1.208,49.24,-14.42,-1,-0.3025,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,54893.3,54900,,,False,,0,,,False
2026-05-29,09:30,55242.6,55368.8,55200.0,55200.0,15180,55362.8,55236.69,48.1,-0.2941,25.24,0.787,40.23,-2.88,-1,-0.0764,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,54854.95,54900,1280.0,972.85,False,,0,,,False
2026-05-29,09:35,55200.0,55319.8,55200.0,55262.4,10530,55353.36,55239.14,52.38,-0.1643,52.09,0.524,39.48,4.28,1,0.113,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,54912.25,54900,1303.6,939.15,False,,0,,,False
2026-05-29,09:40,55250.4,55288.2,55125.0,55130.0,14190,55334.26,55228.75,44.08,-0.3691,73.77,0.7,6.2,-8.3,-1,-0.2396,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,54767.2,54800,,,False,,0,,,False
2026-05-29,09:45,55125.2,55209.8,55100.0,55175.0,15630,55315.46,55223.63,47.15,-0.2539,45.36,0.77,-16.75,3.07,1,0.0816,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,54851.2,54900,,,False,,0,,,False
2026-05-29,09:50,55172.0,55204.6,55144.0,55161.0,10080,55305.92,55217.66,46.29,-0.262,18.15,0.508,-22.89,-0.85,-1,-0.0254,SIDEWAYS,REVERSAL_DAY,0.349,-0.262,False,,,NO_SIGNAL,NONE,54826.95,54800,,,False,,0,,,False
2026-05-29,09:55,55157.0,55191.4,55105.2,55170.0,10920,55295.94,55213.13,46.96,-0.2278,15.08,0.578,-23.57,0.66,1,0.0163,SIDEWAYS,REVERSAL_DAY,0.349,-0.262,False,,,NO_SIGNAL,NONE,54843.45,54800,1317.05,942.75,False,,0,,,False
2026-05-29,10:00,55165.8,55245.0,55139.4,55229.8,7080,55292.18,55214.71,51.26,-0.1128,60.61,0.39,-24.43,4.3,1,0.1084,TRENDING,REVERSAL_DAY,0.349,-0.262,False,,,NO_SIGNAL,NONE,54903.9,54900,,,False,,0,,,False
