date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,body_pct,vol_ratio,ema_slope_pts,rsi_delta,candle_direction,price_momentum_pct,market_state,day_class,gap_pct,vwap_drift_pct,model_a_pending,model_a_trigger,model_a_side,signal_v2,model_v2,spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_qty,position_entry_price,position_current_price,partial_booked
2026-06-11,09:15,54968.8,55071.0,54900.2,55069.8,40740,55013.67,55288.63,27.41,0.102,59.13,1.035,-85.09,-7.67,1,-0.2539,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,54967.25,55000,,,False,,0,,,False
2026-06-11,09:20,55069.8,55145.8,55025.0,55065.0,27270,55039.7,55267.33,27.19,0.046,3.97,0.688,-85.22,-0.22,-1,-0.0087,TRENDING,UNKNOWN,,,False,,,NO_SIGNAL,NONE,55013.15,55000,985.0,940.0,False,,0,,,False
2026-06-11,09:25,55065.0,55120.0,55020.2,55100.4,12120,55045.83,55251.43,31.54,0.0991,35.47,0.323,-85.92,4.35,1,0.0643,TRENDING,UNKNOWN,,,False,,,NO_SIGNAL,NONE,54996.25,55000,999.45,935.0,False,,0,,,False
2026-06-11,09:30,55094.6,55098.0,55025.0,55060.0,20430,55048.91,55233.2,29.38,0.0201,47.4,0.576,-89.16,-2.16,-1,-0.0733,TRENDING,UNKNOWN,,,False,,,NO_SIGNAL,NONE,54979.35,55000,984.45,940.4,False,,0,,,False
2026-06-11,09:35,55060.0,55180.0,55031.0,55175.0,16800,55060.33,55227.66,41.62,0.2083,77.18,0.469,-84.01,12.24,1,0.2089,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,55086.1,55100,,,False,,0,,,False
2026-06-11,09:40,55184.0,55230.0,55098.4,55229.6,10320,55070.49,55227.84,46.37,0.2889,34.65,0.316,-60.79,4.75,1,0.099,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,55151.85,55200,,,False,,0,,,False
2026-06-11,09:45,55229.6,55250.0,55200.2,55240.0,10170,55082.26,55229.0,47.25,0.2864,20.88,0.342,-38.33,0.88,1,0.0188,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,55172.75,55200,975.25,958.35,False,,0,,,False
2026-06-11,09:50,55249.0,55350.0,55225.0,55293.8,22350,55111.19,55235.17,51.68,0.3313,35.84,0.819,-16.26,4.42,1,0.0974,SIDEWAYS,REVERSAL_DAY,-0.42,0.331,False,,,NO_SIGNAL,NONE,55214.55,55200,993.1,927.75,False,,0,,,False
2026-06-11,09:55,55293.8,55312.2,55160.2,55162.6,14280,55119.41,55228.26,42.35,0.0784,86.32,0.607,-4.94,-9.32,-1,-0.2373,SIDEWAYS,REVERSAL_DAY,-0.42,0.331,False,,,NO_SIGNAL,NONE,55089.05,55100,,,False,,0,,,False
2026-06-11,10:00,55162.6,55241.0,55160.2,55163.6,5400,55121.48,55222.1,42.44,0.0764,1.24,0.261,-5.56,0.09,1,0.0018,SIDEWAYS,REVERSAL_DAY,-0.42,0.331,False,,,NO_SIGNAL,NONE,55056.3,55100,975.25,941.7,False,,0,,,False
