date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,body_pct,candle_direction,or_high,or_low,orb_used,signal_v2,model_v2,skip_reason,spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_entry_price,position_current_price,trail_active,breakeven_set
2026-05-29,09:15,24034.8,24049.5,24015.1,24041.2,297050,24035.27,23977.67,72.15,0.0247,18.6,1,,,False,NO_SIGNAL,NONE,before entry window (09:35:00),23964.1,23950,167.5,110.55,False,,,,False,False
2026-05-29,09:20,24041.1,24055.0,24013.4,24020.0,220155,24032.8,23981.7,64.07,-0.0533,50.72,-1,,,False,NO_SIGNAL,NONE,before entry window (09:35:00),23933.35,23950,153.1,121.65,False,,,,False,False
2026-05-29,09:25,24020.0,24027.0,23975.0,23975.0,158470,24023.31,23981.07,51.02,-0.2011,86.54,-1,,,False,NO_SIGNAL,NONE,before entry window (09:35:00),23893.4,23900,,,False,,,,False,False
2026-05-29,09:30,23979.9,24000.0,23970.0,23980.4,68900,24019.62,23981.0,52.28,-0.1633,1.67,1,,,False,NO_SIGNAL,NONE,body 2% < 55,23898.5,23900,165.65,124.15,False,,,,False,False
2026-05-29,09:35,23985.0,24025.0,23978.0,24012.0,65065,24018.45,23983.95,58.92,-0.0269,57.45,1,24055.0,23970.0,False,NO_SIGNAL,NONE,vwap dist 0.03% < min,23923.05,23900,176.8,103.9,False,,,,False,False
2026-05-29,09:40,24012.0,24019.9,23960.0,23964.0,63440,24015.75,23982.05,48.0,-0.2155,80.13,-1,24055.0,23970.0,True,BUY_PE,M2_ORB,,23875.65,23900,156.55,130.55,False,,,,False,False
2026-05-29,09:45,23961.0,24003.0,23957.2,24001.0,60190,24013.9,23983.86,54.93,-0.0537,87.34,1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23912.2,23900,170.55,110.25,False,,,,False,False
2026-05-29,09:50,24001.0,24010.0,23987.9,23993.5,37310,24013.25,23984.78,53.38,-0.0822,33.94,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23903.65,23900,164.0,116.15,False,,,,False,False
2026-05-29,09:55,23993.5,23993.5,23971.1,23992.9,55380,24011.77,23985.55,53.25,-0.0786,2.68,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23906.7,23900,167.2,113.0,False,,,,False,False
2026-05-29,10:00,23995.4,24024.6,23980.0,24024.0,50245,24011.67,23989.21,58.84,0.0514,64.13,1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23928.7,23950,,,False,,,,False,False
2026-05-29,10:05,24024.0,24045.0,24019.4,24039.8,72280,24013.12,23994.03,61.36,0.1111,61.72,1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23943.5,23950,158.2,114.15,False,,,,False,False
2026-05-29,10:10,24039.0,24046.8,24030.0,24044.5,83460,24014.97,23998.84,62.11,0.123,32.74,1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23945.7,23950,160.8,111.85,False,,,,False,False
2026-05-29,10:15,24044.0,24049.9,24027.2,24030.0,61360,24015.95,24001.8,58.37,0.0585,61.67,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23934.7,23950,155.65,116.8,False,,,,False,False
2026-05-29,10:20,24038.4,24061.1,24026.0,24046.4,113425,24018.26,24006.05,61.21,0.1172,22.79,1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23936.45,23950,159.55,113.65,False,,,,False,False
2026-05-29,10:25,24046.3,24050.0,24015.0,24021.8,41600,24018.56,24007.55,55.13,0.0135,70.0,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23911.65,23900,,,False,,,,False,False
2026-05-29,10:30,24021.1,24028.9,24002.0,24023.0,58110,24018.54,24009.02,55.36,0.0186,7.06,1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23918.85,23900,175.0,100.05,False,,,,False,False
2026-05-29,10:35,24023.0,24034.3,24011.7,24019.0,87490,24018.71,24009.97,54.35,0.0012,17.7,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23916.55,23900,171.1,102.9,False,,,,False,False
2026-05-29,10:40,24015.0,24030.0,24002.0,24002.0,59280,24018.45,24009.21,50.15,-0.0685,46.43,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23900.9,23900,164.1,108.6,False,,,,False,False
2026-05-29,10:45,24006.0,24014.7,23992.9,24004.5,86710,24017.73,24008.76,50.75,-0.0551,6.88,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23896.4,23900,165.5,108.0,False,,,,False,False
2026-05-29,10:50,24009.0,24009.0,23979.0,23980.0,113750,24015.99,24006.03,45.0,-0.1499,96.67,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23885.05,23900,156.75,116.2,False,,,,False,False
2026-05-29,10:55,23980.0,24005.0,23975.0,24001.9,29445,24015.64,24005.63,50.41,-0.0572,73.0,1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23903.25,23900,162.3,107.25,False,,,,False,False
2026-05-29,11:00,24001.9,24018.7,24000.5,24017.5,106145,24015.46,24006.76,53.88,0.0085,85.71,1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23910.3,23900,168.75,101.7,False,,,,False,False
2026-05-29,11:05,24015.0,24017.8,24003.0,24015.0,54860,24015.36,24007.55,53.24,-0.0015,0.0,0,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23907.65,23900,167.1,103.25,False,,,,False,False
2026-05-29,11:10,24015.5,24017.9,23992.6,24000.0,154700,24014.53,24006.83,49.42,-0.0605,61.26,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23895.8,23900,160.0,109.1,False,,,,False,False
2026-05-29,11:15,24000.0,24020.0,23995.0,24011.9,25285,24014.47,24007.31,52.34,-0.0107,47.6,1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23904.1,23900,167.0,102.2,False,,,,False,False
2026-05-29,11:20,24011.9,24015.0,23996.9,24013.5,70525,24014.28,24007.9,52.74,-0.0032,8.84,1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23902.85,23900,164.6,104.3,False,,,,False,False
2026-05-29,11:25,24013.5,24013.5,23992.1,23992.4,86125,24013.74,24006.42,47.18,-0.0889,98.6,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23889.45,23900,162.0,108.8,False,,,,False,False
2026-05-29,11:30,23992.4,24006.0,23980.0,23981.7,56290,24013.18,24004.07,44.62,-0.1311,41.15,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23876.8,23900,152.2,118.45,False,,,,False,False
2026-05-29,11:35,23981.7,24004.8,23980.0,24003.0,25935,24012.99,24003.97,50.4,-0.0416,85.89,1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23886.75,23900,159.45,108.7,False,,,,False,False
2026-05-29,11:40,24003.0,24003.0,23984.1,24001.0,61620,24012.58,24003.69,49.87,-0.0482,10.58,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23885.3,23900,158.2,109.65,False,,,,False,False
2026-05-29,11:45,24001.0,24006.8,23990.1,24000.1,49530,24012.32,24003.34,49.62,-0.0509,5.39,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23892.95,23900,161.9,105.9,False,,,,False,False
2026-05-29,11:50,24000.1,24035.0,24000.1,24020.0,100035,24012.54,24004.93,55.02,0.0311,57.02,1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23907.05,23900,170.7,98.0,False,,,,False,False
2026-05-29,11:55,24020.0,24023.5,23995.1,24005.0,17420,24012.51,24004.94,50.62,-0.0313,52.82,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23890.3,23900,160.6,105.5,False,,,,False,False
2026-05-29,12:00,24005.0,24005.0,23967.0,23975.0,31330,24012.17,24002.09,43.18,-0.1548,78.95,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23870.05,23850,,,False,,,,False,False
2026-05-29,12:05,23977.0,23984.4,23971.0,23971.0,24765,24011.84,23999.13,42.29,-0.1701,44.78,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23867.25,23850,174.15,100.6,False,,,,False,False
2026-05-29,12:10,23971.0,23972.5,23922.9,23930.0,181090,24007.51,23992.54,34.43,-0.3229,82.66,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23835.95,23850,157.75,118.45,False,,,,False,False
2026-05-29,12:15,23925.0,23940.0,23905.0,23932.0,119730,24004.29,23986.78,35.06,-0.3012,20.0,1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23839.0,23850,158.9,116.4,False,,,,False,False
2026-05-29,12:20,23932.0,23948.0,23929.9,23946.5,41015,24003.46,23982.94,39.62,-0.2373,80.11,1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23849.4,23850,161.85,110.9,False,,,,False,False
2026-05-29,12:25,23944.5,23949.0,23939.0,23948.0,23270,24003.02,23979.61,40.09,-0.2292,35.0,1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23856.05,23850,163.8,107.7,False,,,,False,False
2026-05-29,12:30,23948.0,23952.0,23933.5,23933.5,33020,24002.36,23975.22,37.09,-0.2869,78.38,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23846.4,23850,159.25,113.85,False,,,,False,False
2026-05-29,12:35,23933.5,23955.0,23930.1,23952.5,17615,24002.04,23973.06,43.09,-0.2064,76.31,1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23856.85,23850,164.95,106.25,False,,,,False,False
2026-05-29,12:40,23953.0,23957.0,23937.0,23952.5,24700,24001.63,23971.1,43.09,-0.2047,2.5,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23849.9,23850,163.0,109.4,False,,,,False,False
2026-05-29,12:45,23952.3,23952.3,23932.0,23947.0,14690,24001.37,23968.8,41.76,-0.2265,26.11,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23850.2,23850,162.5,109.55,False,,,,False,False
2026-05-29,12:50,23947.0,23949.9,23928.5,23928.6,13715,24001.09,23964.98,37.56,-0.302,85.98,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23838.55,23850,154.8,118.4,False,,,,False,False
2026-05-29,12:55,23927.0,23938.5,23915.0,23935.5,24310,24000.55,23962.17,39.99,-0.271,36.17,1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23837.55,23850,157.7,113.45,False,,,,False,False
2026-05-29,13:00,23934.0,23934.0,23911.0,23911.0,38415,23999.59,23957.29,34.8,-0.3691,100.0,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23818.45,23800,,,False,,,,False,False
2026-05-29,13:05,23911.0,23922.5,23894.0,23894.0,143585,23995.56,23951.27,31.72,-0.4232,59.65,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23798.45,23800,166.5,110.8,False,,,,False,False
2026-05-29,13:10,23895.4,23903.3,23852.1,23852.1,199810,23988.59,23941.82,25.69,-0.569,84.57,-1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23769.45,23750,,,False,,,,False,False
2026-05-29,13:15,23852.1,23877.0,23846.7,23863.0,134680,23984.06,23934.32,29.45,-0.5048,35.97,1,24055.0,23970.0,True,NO_SIGNAL,NONE,second entry blocked — first trade hit hard SL,23780.35,23800,,,False,,,,False,False
