date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,body_pct,vol_ratio,ema_slope_pts,rsi_delta,candle_direction,price_momentum_pct,market_state,day_class,gap_pct,vwap_drift_pct,model_a_pending,model_a_trigger,model_a_side,signal_v2,model_v2,spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_qty,position_entry_price,position_current_price,partial_booked
2026-06-30,09:15,57971.2,58050.0,57857.4,57915.2,12270,57940.87,57845.05,61.23,-0.0443,29.08,1.009,-2.59,6.11,-1,0.111,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,57914.4,57900,1160.0,815.75,False,,0,,,False
2026-06-30,09:20,57915.2,57940.0,57777.0,57785.2,10950,57890.5,57839.35,47.22,-0.1819,79.75,0.871,-2.8,-14.01,-1,-0.2245,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,57766.05,57800,,,False,,0,,,False
2026-06-30,09:25,57785.2,57820.0,57750.0,57773.2,8760,57860.53,57833.05,46.17,-0.1509,17.14,0.677,-3.87,-1.05,-1,-0.0208,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,57745.0,57700,,,False,,0,,,False
2026-06-30,09:30,57773.2,57803.0,57733.0,57750.2,10290,57836.56,57825.16,44.14,-0.1493,32.86,0.792,-11.1,-2.03,-1,-0.0398,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,57724.55,57700,1231.55,808.0,False,,0,,,False
2026-06-30,09:35,57750.2,57820.0,57748.6,57770.4,8880,57826.68,57819.94,46.37,-0.0973,28.29,0.721,-17.72,2.23,1,0.035,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,57728.95,57700,1228.05,809.2,False,,0,,,False
2026-06-30,09:40,57770.0,57796.6,57710.0,57738.0,14460,57809.38,57812.14,43.38,-0.1235,36.95,1.249,-32.91,-2.99,-1,-0.0561,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,57696.85,57700,1213.95,830.0,False,,0,,,False
2026-06-30,09:45,57738.0,57738.0,57655.8,57683.8,12210,57791.05,57799.91,38.87,-0.1856,65.94,1.054,-39.43,-4.51,-1,-0.0939,SIDEWAYS,UNKNOWN,,,False,,,NO_SIGNAL,NONE,57637.25,57600,,,False,,0,,,False
2026-06-30,09:50,57683.8,57774.2,57665.8,57744.4,65310,57762.34,57794.63,45.67,-0.0311,55.9,5.643,-38.42,6.8,1,0.1051,SIDEWAYS,CHOP_DAY,0.274,-0.031,False,,,NO_SIGNAL,NONE,57731.75,57700,,,False,,0,,,False
2026-06-30,09:55,57744.4,57840.0,57743.8,57826.2,4950,57763.71,57797.63,53.24,0.1082,85.03,0.285,-27.52,7.56,1,0.1417,SIDEWAYS,CHOP_DAY,0.274,-0.031,False,,,NO_SIGNAL,NONE,57793.95,57800,,,False,,0,,,False
2026-06-30,10:00,57826.2,57935.0,57796.6,57904.8,12570,57772.72,57807.84,59.12,0.2286,56.79,0.742,-12.1,5.89,1,0.1359,SIDEWAYS,CHOP_DAY,0.274,-0.031,False,,,NO_SIGNAL,NONE,57899.3,57900,,,False,,0,,,False
2026-06-30,10:05,57904.8,57935.0,57750.8,57750.8,6990,57774.36,57802.41,46.71,-0.0408,83.6,0.435,-9.73,-12.41,-1,-0.266,SIDEWAYS,CHOP_DAY,0.274,-0.031,False,,,NO_SIGNAL,NONE,57741.45,57700,,,False,,0,,,False
2026-06-30,10:10,57750.8,57856.4,57750.8,57840.0,5190,57775.61,57805.99,52.88,0.1114,84.47,0.334,6.07,6.17,1,0.1545,SIDEWAYS,CHOP_DAY,0.274,-0.031,False,,,NO_SIGNAL,NONE,57831.4,57800,,,False,,0,,,False
2026-06-30,10:15,57840.0,57850.0,57782.8,57821.0,4320,57776.64,57807.42,51.51,0.0768,28.27,0.289,12.79,-1.37,-1,-0.0328,SIDEWAYS,CHOP_DAY,0.274,-0.031,False,,,NO_SIGNAL,NONE,57782.8,57800,1182.95,841.0,False,,0,,,False
2026-06-30,10:20,57785.6,57785.6,57718.0,57757.0,7590,57775.69,57802.62,47.09,-0.0323,42.31,0.523,4.98,-4.42,-1,-0.1107,SIDEWAYS,CHOP_DAY,0.274,-0.031,False,,,NO_SIGNAL,NONE,57743.0,57700,,,False,,0,,,False
2026-06-30,10:25,57751.4,57810.0,57740.6,57764.8,4230,57775.6,57799.01,47.68,-0.0187,19.31,0.297,-8.83,0.59,1,0.0135,SIDEWAYS,CHOP_DAY,0.274,-0.031,False,,,NO_SIGNAL,NONE,57754.85,57800,,,False,,0,,,False
2026-06-30,10:30,57764.8,57837.6,57741.2,57794.4,4590,57775.97,57798.58,49.96,0.0319,30.71,0.333,-3.83,2.28,1,0.0512,SIDEWAYS,CHOP_DAY,0.274,-0.031,False,,,NO_SIGNAL,NONE,57787.4,57800,1184.6,830.25,False,,0,,,False
2026-06-30,10:35,57794.4,57850.0,57769.2,57769.6,10560,57777.02,57795.82,48.07,-0.0128,30.69,0.825,-10.17,-1.89,-1,-0.0429,SIDEWAYS,CHOP_DAY,0.274,-0.031,False,,,NO_SIGNAL,NONE,57745.05,57700,,,False,,0,,,False
2026-06-30,10:40,57763.6,57800.0,57720.4,57751.0,8970,57776.18,57791.55,46.65,-0.0436,15.83,0.71,-15.87,-1.42,-1,-0.0322,SIDEWAYS,CHOP_DAY,0.274,-0.031,False,,,NO_SIGNAL,NONE,57752.55,57800,,,False,,0,,,False
2026-06-30,10:45,57783.6,57794.0,57750.0,57794.0,10470,57776.33,57791.78,50.31,0.0306,23.64,1.497,-10.84,3.66,1,0.0745,SIDEWAYS,CHOP_DAY,0.274,-0.031,False,,,NO_SIGNAL,NONE,57781.2,57800,1189.0,833.55,False,,0,,,False
2026-06-30,10:50,57794.0,57839.8,57760.2,57760.2,5910,57776.6,57788.77,47.55,-0.0284,42.46,0.783,-10.24,-2.76,-1,-0.0585,SIDEWAYS,CHOP_DAY,0.274,-0.031,False,,,NO_SIGNAL,NONE,57738.3,57700,,,False,,0,,,False
2026-06-30,10:55,57760.2,57771.4,57675.0,57675.0,8190,57774.2,57777.94,41.38,-0.1717,88.38,1.19,-20.64,-6.17,-1,-0.1475,SIDEWAYS,CHOP_DAY,0.274,-0.031,False,,,NO_SIGNAL,NONE,57658.45,57700,1170.0,835.6,False,,0,,,False
2026-06-30,11:00,57675.0,57719.4,57658.4,57704.0,5190,57772.49,57770.9,44.04,-0.1186,47.54,0.741,-24.92,2.66,1,0.0503,SIDEWAYS,CHOP_DAY,0.274,-0.031,False,,,NO_SIGNAL,NONE,57670.3,57700,1187.35,830.8,False,,0,,,False
2026-06-30,11:05,57701.6,57715.0,57666.2,57715.0,4230,57771.22,57765.57,45.06,-0.0973,27.46,0.604,-25.97,1.02,1,0.0191,SIDEWAYS,CHOP_DAY,0.274,-0.031,False,,,NO_SIGNAL,NONE,57694.35,57700,1202.7,809.5,False,,0,,,False
2026-06-30,11:10,57715.0,57844.4,57715.0,57830.0,4290,57771.66,57771.71,54.41,0.101,88.87,0.613,-20.07,9.35,1,0.1993,SIDEWAYS,CHOP_DAY,0.274,-0.031,False,,,NO_SIGNAL,NONE,57810.85,57800,,,False,,0,,,False
2026-06-30,11:15,57839.2,57845.0,57790.0,57800.0,4950,57772.43,57774.4,51.93,0.0477,71.27,0.743,-14.37,-2.48,-1,-0.0519,SIDEWAYS,CHOP_DAY,0.274,-0.031,False,,,NO_SIGNAL,NONE,57765.0,57800,1171.6,812.0,False,,0,,,False
