date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,body_pct,candle_direction,or_high,or_low,orb_used,signal_v2,model_v2,skip_reason,spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_entry_price,position_current_price,trail_active,breakeven_set
2026-07-08,09:15,24299.9,24320.0,24289.8,24309.2,192270,24306.33,24452.67,14.5,0.0118,30.79,1,,,False,NO_SIGNAL,NONE,too close to VWAP,24284.45,24300,,,False,,,,False,False
2026-07-08,09:20,24309.2,24315.0,24272.1,24273.0,156715,24297.52,24435.56,12.35,-0.1009,84.38,-1,,,False,NO_SIGNAL,NONE,too close to VWAP,24247.85,24250,,,False,,,,False,False
2026-07-08,09:25,24272.0,24274.9,24258.0,24266.0,133900,24288.86,24419.41,11.98,-0.0941,35.5,-1,,,False,NO_SIGNAL,NONE,too close to VWAP,24239.2,24250,133.15,165.25,False,,,,False,False
2026-07-08,09:30,24266.0,24266.0,24241.0,24244.0,141765,24280.12,24402.71,10.87,-0.1488,88.0,-1,,,False,NO_SIGNAL,NONE,too close to VWAP,24220.75,24200,,,False,,,,False,False
2026-07-08,09:35,24243.0,24250.9,24235.0,24245.3,129675,24273.86,24387.71,11.39,-0.1177,14.47,1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,24217.65,24200,149.65,152.65,False,,,,False,False
2026-07-08,09:40,24244.5,24263.7,24241.0,24254.8,80665,24271.86,24375.06,15.28,-0.0703,45.37,1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,24226.85,24250,,,False,,,,False,False
2026-07-08,09:45,24254.8,24280.0,24252.0,24279.8,45500,24271.8,24365.98,24.66,0.033,89.29,1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,24250.25,24250,136.0,159.45,False,,,,False,False
2026-07-08,09:50,24279.8,24292.8,24271.4,24275.9,60775,24272.33,24357.4,24.21,0.0147,18.22,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,24251.75,24250,135.5,158.45,False,,,,False,False
2026-07-08,09:55,24273.0,24288.5,24270.0,24276.1,33280,24272.53,24349.66,24.28,0.0147,16.76,1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,24251.3,24250,135.3,158.4,False,,,,False,False
2026-07-08,10:00,24276.1,24283.4,24263.4,24267.0,30875,24272.49,24341.79,23.14,-0.0226,45.5,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24240.85,24250,129.05,162.9,False,,,,False,False
2026-07-08,10:05,24267.0,24272.9,24260.0,24272.5,30420,24272.37,24335.19,25.42,0.0005,42.64,1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24240.7,24250,130.4,160.9,False,,,,False,False
2026-07-08,10:10,24272.5,24286.0,24265.0,24265.0,32890,24272.36,24328.51,24.36,-0.0303,35.71,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24238.55,24250,127.0,162.5,False,,,,False,False
2026-07-08,10:15,24265.0,24281.9,24252.2,24280.5,31915,24272.34,24323.93,30.8,0.0336,52.19,1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24250.7,24250,132.85,154.0,False,,,,False,False
2026-07-08,10:20,24280.5,24280.5,24255.0,24257.1,23725,24272.17,24317.57,27.05,-0.0621,91.76,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24224.15,24200,,,False,,,,False,False
2026-07-08,10:25,24257.1,24280.0,24251.6,24275.2,19760,24272.11,24313.53,33.76,0.0127,63.73,1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24245.2,24250,,,False,,,,False,False
2026-07-08,10:30,24275.2,24295.0,24275.2,24284.0,28600,24272.42,24310.72,36.8,0.0477,44.44,1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24254.25,24250,134.65,150.1,False,,,,False,False
2026-07-08,10:35,24281.0,24315.0,24281.0,24310.0,48035,24273.58,24310.65,44.86,0.15,85.29,1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24283.3,24300,,,False,,,,False,False
2026-07-08,10:40,24310.0,24325.8,24301.6,24317.2,73840,24275.94,24311.28,46.88,0.17,29.75,1,24320.0,24241.0,False,NO_SIGNAL,NONE,no breakout,24280.5,24300,122.7,160.6,False,,,,False,False
2026-07-08,10:45,24310.1,24315.0,24300.0,24301.1,19370,24276.37,24310.31,43.08,0.1019,60.0,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,24277.4,24300,119.4,163.9,False,,,,False,False
2026-07-08,10:50,24301.1,24310.0,24295.0,24295.0,20280,24276.73,24308.85,41.7,0.0753,40.67,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24273.25,24250,,,False,,,,False,False
2026-07-08,10:55,24295.0,24320.0,24292.4,24317.0,18720,24277.19,24309.62,48.15,0.164,79.71,1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,24293.7,24300,,,False,,,,False,False
2026-07-08,11:00,24318.0,24326.7,24315.0,24318.0,23140,24277.91,24310.42,48.43,0.1651,0.0,0,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,24289.55,24300,124.85,158.1,False,,,,False,False
2026-07-08,11:05,24318.0,24323.4,24306.6,24318.1,26845,24278.63,24311.15,48.46,0.1626,0.6,1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,24290.3,24300,124.65,158.7,False,,,,False,False
2026-07-08,11:10,24318.1,24330.0,24310.2,24320.2,31785,24279.55,24312.02,49.12,0.1674,10.61,1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,24290.55,24300,124.55,158.6,False,,,,False,False
2026-07-08,11:15,24320.2,24321.1,24302.1,24310.5,18460,24279.96,24311.87,46.15,0.1258,51.05,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,24283.8,24300,120.0,162.1,False,,,,False,False
2026-07-08,11:20,24311.3,24314.6,24301.0,24310.3,15990,24280.27,24311.72,46.09,0.1237,7.35,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24286.5,24300,123.75,158.3,False,,,,False,False
2026-07-08,11:25,24310.3,24323.0,24310.3,24313.7,10985,24280.53,24311.91,47.38,0.1366,26.77,1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24285.4,24300,122.75,159.05,False,,,,False,False
2026-07-08,11:30,24313.7,24315.2,24291.3,24300.0,33670,24281.01,24310.78,42.92,0.0782,57.32,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24269.5,24250,,,False,,,,False,False
2026-07-08,11:35,24300.0,24300.0,24282.6,24295.0,19890,24281.16,24309.27,41.39,0.057,28.74,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24267.1,24250,137.4,143.4,False,,,,False,False
2026-07-08,11:40,24290.5,24295.0,24280.0,24292.5,12935,24281.23,24307.68,40.61,0.0464,13.33,1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,24259.25,24250,133.1,146.1,False,,,,False,False
2026-07-08,11:45,24292.5,24293.2,24275.0,24281.2,23270,24281.26,24305.15,37.19,-0.0002,62.09,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,24251.2,24250,133.1,146.0,False,,,,False,False
2026-07-08,11:50,24281.2,24291.9,24276.1,24287.0,12545,24281.29,24303.43,39.98,0.0235,36.71,1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24252.95,24250,133.25,145.0,False,,,,False,False
2026-07-08,11:55,24287.0,24292.7,24259.0,24288.0,26845,24281.26,24301.96,40.47,0.0278,2.97,1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24248.75,24250,130.4,148.55,False,,,,False,False
2026-07-08,12:00,24287.5,24287.5,24261.7,24263.8,16185,24281.16,24298.32,33.36,-0.0715,91.86,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,24234.95,24250,122.95,156.25,False,,,,False,False
2026-07-08,12:05,24262.0,24274.6,24260.0,24260.4,13455,24281.03,24294.71,32.5,-0.085,10.96,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,24226.95,24250,120.35,160.6,False,,,,False,False
2026-07-08,12:10,24260.0,24265.0,24251.0,24251.0,32890,24280.53,24290.55,30.17,-0.1216,64.29,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,too close to VWAP,24222.4,24200,,,False,,,,False,False
2026-07-08,12:15,24251.0,24265.0,24240.0,24264.9,57265,24279.74,24288.11,37.32,-0.0611,55.6,1,24320.0,24241.0,False,NO_SIGNAL,NONE,too close to VWAP,24231.25,24250,,,False,,,,False,False
2026-07-08,12:20,24261.0,24265.0,24225.2,24225.2,56030,24278.44,24282.11,28.39,-0.2193,89.95,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,regime: 11 VWAP crossings this session (chop day),24207.65,24200,,,False,,,,False,False
2026-07-08,12:25,24225.2,24245.9,24225.0,24238.9,66625,24276.94,24278.0,34.24,-0.1567,65.55,1,24320.0,24241.0,False,NO_SIGNAL,NONE,no breakout,24207.45,24200,134.5,147.0,False,,,,False,False
2026-07-08,12:30,24236.0,24236.0,24220.0,24228.0,58890,24275.43,24273.24,32.0,-0.1954,50.0,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,no breakout,24195.6,24200,131.4,152.3,False,,,,False,False
2026-07-08,12:35,24228.0,24230.0,24215.2,24220.1,27755,24274.66,24268.18,30.44,-0.2248,53.38,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,24191.95,24200,129.8,154.9,False,,,,False,False
2026-07-08,12:40,24224.4,24239.1,24215.0,24239.1,41340,24273.75,24265.41,38.22,-0.1427,61.0,1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,24205.05,24200,134.8,144.9,False,,,,False,False
2026-07-08,12:45,24227.2,24244.9,24226.1,24239.2,25415,24273.28,24262.91,38.25,-0.1404,63.83,1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24204.55,24200,136.0,144.6,False,,,,False,False
2026-07-08,12:50,24239.2,24260.8,24239.2,24259.0,78585,24272.52,24262.54,45.6,-0.0557,91.67,1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24219.4,24200,142.3,133.35,False,,,,False,False
2026-07-08,12:55,24260.0,24264.0,24255.0,24260.0,26390,24272.36,24262.3,45.95,-0.0509,0.0,0,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24216.15,24200,141.4,134.2,False,,,,False,False
2026-07-08,13:00,24255.0,24271.8,24255.0,24270.0,21255,24272.29,24263.03,49.45,-0.0094,89.29,1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24225.3,24250,,,False,,,,False,False
2026-07-08,13:05,24270.0,24275.0,24252.9,24252.9,20085,24272.18,24262.07,44.18,-0.0794,77.38,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,24218.95,24200,,,False,,,,False,False
2026-07-08,13:10,24252.9,24258.6,24250.0,24250.0,46020,24271.77,24260.92,43.34,-0.0897,33.72,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24216.95,24200,141.25,132.3,False,,,,False,False
2026-07-08,13:15,24250.0,24260.0,24245.0,24255.7,10530,24271.69,24260.42,45.54,-0.0659,38.0,1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,24224.2,24200,144.9,128.9,False,,,,False,False
2026-07-08,13:20,24255.7,24269.0,24247.0,24260.0,22620,24271.55,24260.38,47.2,-0.0476,19.55,1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,24228.2,24250,,,False,,,,False,False
2026-07-08,13:25,24260.0,24260.5,24245.0,24245.1,13130,24271.43,24258.92,42.37,-0.1085,96.13,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24217.0,24200,,,False,,,,False,False
2026-07-08,13:30,24245.1,24251.9,24241.0,24242.0,9035,24271.32,24257.31,41.42,-0.1208,28.44,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24209.1,24200,134.35,139.8,False,,,,False,False
2026-07-08,13:35,24242.0,24250.0,24236.8,24245.7,10140,24271.2,24256.21,43.06,-0.1051,28.03,1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24214.25,24200,140.3,133.35,False,,,,False,False
2026-07-08,13:40,24245.0,24255.0,24235.0,24235.1,8125,24271.09,24254.2,39.63,-0.1483,49.5,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,24205.5,24200,135.7,139.0,False,,,,False,False
2026-07-08,13:45,24236.3,24245.0,24129.9,24150.0,334100,24258.77,24244.27,23.48,-0.4484,74.98,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,regime: 11 VWAP crossings this session (chop day),24119.65,24100,,,False,,,,False,False
2026-07-08,13:50,24150.0,24155.0,24076.0,24083.8,274235,24244.12,24228.99,17.5,-0.6613,83.8,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,24063.45,24050,,,False,,,,False,False
2026-07-08,13:55,24083.4,24106.9,24031.8,24038.9,323765,24225.43,24210.89,14.76,-0.77,59.25,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,regime: 11 VWAP crossings this session (chop day),24008.6,24000,,,False,,,,False,False
2026-07-08,14:00,24035.0,24050.9,24000.0,24001.5,360425,24204.39,24190.94,12.94,-0.8382,65.82,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,regime: 11 VWAP crossings this session (chop day),23975.4,24000,168.25,206.55,False,,,,False,False
2026-07-08,14:05,24000.0,24013.0,23950.0,23955.0,377195,24182.21,24168.47,11.1,-0.9396,71.43,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,regime: 11 VWAP crossings this session (chop day),23923.85,23900,,,False,,,,False,False
2026-07-08,14:10,23951.0,23960.0,23910.0,23925.2,329550,24162.88,24145.3,10.12,-0.9837,51.6,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,no breakout,23898.95,23900,199.6,208.0,False,,,,False,False
2026-07-08,14:15,23925.4,23994.8,23921.2,23954.2,309660,24148.95,24127.1,17.79,-0.8065,39.13,1,24320.0,24241.0,False,NO_SIGNAL,NONE,no breakout,23912.4,23900,204.5,196.05,False,,,,False,False
2026-07-08,14:20,23955.0,23971.8,23935.0,23953.7,169520,24141.97,24110.59,17.76,-0.7798,3.53,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,23905.55,23900,202.3,197.0,False,,,,False,False
2026-07-08,14:25,23946.4,23965.0,23910.0,23910.0,118300,24136.78,24091.49,15.46,-0.9396,66.18,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,23874.15,23850,,,False,,,,False,False
2026-07-08,14:30,23907.9,23957.9,23905.7,23930.0,139490,24131.05,24076.11,20.54,-0.8332,42.34,1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,23882.55,23900,,,False,,,,False,False
2026-07-08,14:35,23934.0,23940.0,23900.1,23903.6,168675,24124.0,24059.68,18.92,-0.9136,76.19,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,23860.3,23850,,,False,,,,False,False
2026-07-08,14:40,23904.3,23919.9,23892.8,23910.0,127335,24118.8,24045.42,20.55,-0.8657,21.03,1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,23863.25,23850,203.6,186.25,False,,,,False,False
2026-07-08,14:45,23908.0,23910.9,23880.0,23888.9,109265,24114.25,24030.52,19.18,-0.9345,61.81,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,23842.55,23850,190.6,191.25,False,,,,False,False
2026-07-08,14:50,23888.9,23894.4,23844.7,23874.4,260845,24103.07,24015.65,18.28,-0.9487,29.18,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,low volume — no participation,23820.65,23800,,,False,,,,False,False
2026-07-08,14:55,23874.4,23885.0,23860.0,23875.0,74555,24100.09,24002.25,18.45,-0.934,2.4,1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,23827.95,23850,,,False,,,,False,False
2026-07-08,15:00,23875.0,23920.0,23875.0,23895.0,156000,24094.72,23992.04,24.15,-0.8289,44.44,1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,23854.25,23850,197.9,183.9,False,,,,False,False
2026-07-08,15:05,23895.0,23908.0,23885.0,23904.4,112515,24091.06,23983.69,26.74,-0.7748,40.87,1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,23861.9,23850,199.9,179.7,False,,,,False,False
2026-07-08,15:10,23904.4,23919.9,23898.1,23918.2,120900,24087.53,23977.45,30.49,-0.703,63.3,1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,23882.2,23900,,,False,,,,False,False
2026-07-08,15:15,23917.6,23943.0,23915.7,23935.1,135590,24084.15,23973.42,34.89,-0.6189,64.1,1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,23903.25,23900,179.7,187.6,False,,,,False,False
2026-07-08,15:20,23935.1,23944.0,23919.4,23922.1,147225,24080.59,23968.53,33.15,-0.6582,52.85,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,23899.9,23900,175.15,191.85,False,,,,False,False
2026-07-08,15:25,23922.0,23922.2,23892.4,23895.0,245635,24074.05,23961.53,29.82,-0.7437,90.6,-1,24320.0,24241.0,False,NO_SIGNAL,NONE,market is sideways,23894.9,23900,167.7,202.2,False,,,,False,False
