date,time,open,high,low,close,volume,vwap,ema20,rsi14,vwap_distance_pct,ema_slope_strong_up,ema_slope_strong_down,volume_surge,body_pct,is_spike,multi_candle_bullish,multi_candle_bearish,efficiency_ratio,ema_delta,rsi_delta,volume_ratio,efficiency_delta,vwap_dist_delta,candle_direction,price_momentum_pct,market_state,enough_data,signal,nifty_spot,atm_strike,ce_ltp,pe_ltp,in_position,position_type,position_entry_price,position_current_price
2026-07-06,09:15,24351.1,24410.1,24330.0,24404.8,127010,24381.63,24360.4,63.15,0.095,False,False,True,67.04,False,True,False,0.6439,4.67,18.46,2.682,0.4698,0.2026,1,0.2028,TRENDING,True,NO_SIGNAL,24355.85,24350,97.6,56.2,False,,,
2026-07-06,09:20,24404.8,24410.0,24390.0,24404.1,67795,24388.5,24364.56,62.83,0.064,False,False,True,3.5,False,True,False,0.832,4.16,-0.32,1.268,0.1881,-0.0029,-1,-0.0029,TRENDING,True,NO_SIGNAL,24344.25,24350,68.35,77.0,False,,,
2026-07-06,09:25,24404.1,24410.0,24392.0,24408.4,39520,24391.02,24368.74,64.04,0.0713,True,False,False,23.89,False,True,False,0.9459,4.18,1.21,0.726,0.1139,0.0176,1,0.0176,TRENDING,True,NO_SIGNAL,24352.95,24350,71.2,74.4,False,,,
2026-07-06,09:30,24408.4,24429.0,24408.4,24428.0,48620,24396.31,24374.38,68.98,0.1299,True,False,False,95.15,False,True,False,0.7206,5.64,4.94,0.876,-0.2253,0.0803,1,0.0803,TRENDING,True,NO_SIGNAL,24369.1,24350,79.65,65.4,False,,,
2026-07-06,09:35,24428.0,24442.6,24423.0,24430.0,53365,24401.95,24379.68,69.44,0.1149,True,False,False,10.2,False,True,False,0.7016,5.3,0.46,0.922,-0.019,0.0082,1,0.0082,TRENDING,True,NO_SIGNAL,24372.6,24350,80.9,63.3,False,,,
2026-07-06,09:40,24430.0,24434.0,24424.4,24428.0,37570,24404.65,24384.28,68.35,0.0957,True,False,False,20.83,False,True,False,0.6661,4.6,-1.09,0.633,-0.0355,-0.0082,-1,-0.0082,TRENDING,True,NO_SIGNAL,24368.75,24350,79.05,64.2,False,,,
2026-07-06,09:45,24424.5,24450.0,24424.5,24444.0,78455,24410.7,24389.97,72.13,0.1364,True,False,True,76.47,False,True,False,0.7458,5.69,3.78,1.327,0.0797,0.0655,1,0.0655,TRENDING,True,NO_SIGNAL,24381.7,24400,88.5,58.15,False,,,
2026-07-06,09:50,24444.0,24452.0,24438.0,24439.0,82810,24415.7,24394.64,69.34,0.0954,True,False,True,35.71,False,False,True,0.7295,4.67,-2.79,1.295,-0.0163,-0.0205,-1,-0.0205,TRENDING,True,NO_SIGNAL,24381.75,24400,62.95,81.25,False,,,
2026-07-06,09:55,24439.0,24449.8,24433.2,24447.0,48555,24417.99,24399.62,71.26,0.1188,True,False,False,48.19,False,True,False,0.7508,4.99,1.92,0.705,0.0213,0.0328,1,0.0327,TRENDING,True,NO_SIGNAL,24384.45,24400,63.4,80.4,False,,,
2026-07-06,10:00,24449.7,24452.9,24440.0,24441.5,34645,24419.5,24403.61,68.11,0.0901,True,False,False,63.57,False,False,True,0.2986,3.99,-3.15,0.51,-0.4522,-0.0225,-1,-0.0225,SIDEWAYS,True,NO_SIGNAL,24382.85,24400,61.8,81.6,False,,,
2026-07-06,10:05,24444.0,24445.1,24433.4,24440.0,25350,24420.28,24407.08,67.23,0.0808,True,False,False,34.19,False,False,True,0.5707,3.47,-0.87,0.41,0.2721,-0.0061,-1,-0.0061,TRENDING,True,NO_SIGNAL,24383.65,24400,61.25,82.25,False,,,
2026-07-06,10:10,24441.0,24441.8,24427.3,24430.6,25545,24420.78,24409.32,61.88,0.0402,True,False,False,71.72,False,False,True,0.3645,2.24,-5.35,0.494,-0.2062,-0.0385,-1,-0.0385,SIDEWAYS,True,NO_SIGNAL,24370.6,24350,57.8,85.55,False,,,
2026-07-06,10:15,24432.0,24448.0,24430.6,24447.0,18785,24421.35,24412.91,66.84,0.105,True,False,False,86.21,False,False,True,0.427,3.59,4.96,0.396,0.0625,0.0672,1,0.0671,TRENDING,True,NO_SIGNAL,24391.35,24400,89.85,56.8,False,,,
2026-07-06,10:20,24447.0,24470.0,24447.0,24462.0,80340,24425.36,24417.58,70.61,0.15,True,False,True,65.22,False,True,False,0.6809,4.68,3.77,1.771,0.2539,0.0614,1,0.0614,TRENDING,True,BUY_CE,24397.45,24400,70.7,73.7,False,,,
2026-07-06,10:25,24460.0,24475.0,24460.0,24472.0,102700,24430.51,24422.76,72.82,0.1698,True,False,True,80.0,False,True,False,0.8696,5.18,2.22,2.116,0.1887,0.0409,1,0.0409,TRENDING,True,NO_SIGNAL,24405.95,24400,74.2,71.1,True,CE,70.7,74.2
2026-07-06,10:30,24472.1,24473.7,24463.0,24467.0,28275,24431.68,24426.98,69.98,0.1446,True,False,False,47.66,False,True,False,0.4554,4.21,-2.84,0.529,-0.4142,-0.0205,-1,-0.0204,TRENDING,True,NO_SIGNAL,24402.8,24400,71.2,72.65,True,CE,70.7,71.2
2026-07-06,10:35,24469.0,24469.0,24451.1,24454.3,30940,24432.56,24429.58,63.23,0.089,True,False,False,82.12,False,False,True,0.3208,2.6,-6.75,0.589,-0.1346,-0.052,-1,-0.0519,SIDEWAYS,True,NO_SIGNAL,24395.0,24400,66.2,76.2,True,CE,70.7,66.2
2026-07-06,10:40,24454.3,24467.0,24451.0,24464.0,14495,24432.99,24432.86,65.93,0.1269,True,False,False,60.63,False,False,True,0.3564,3.28,2.7,0.303,0.0356,0.0397,1,0.0397,SIDEWAYS,True,NO_SIGNAL,24403.8,24400,71.05,72.05,True,CE,70.7,71.05
2026-07-06,10:45,24464.0,24475.0,24459.5,24474.9,23400,24433.88,24436.86,68.72,0.1679,True,False,False,70.32,False,True,False,0.7002,4.0,2.78,0.571,0.3438,0.0446,1,0.0446,TRENDING,True,NO_SIGNAL,24416.25,24400,77.2,66.4,True,CE,70.7,77.2
2026-07-06,10:50,24474.9,24479.0,24463.2,24465.2,28080,24434.88,24439.56,63.73,0.1241,True,False,False,61.39,False,True,False,0.4874,2.7,-4.99,0.73,-0.2128,-0.0397,-1,-0.0396,TRENDING,True,NO_SIGNAL,24413.95,24400,73.2,68.55,True,CE,70.7,73.2
2026-07-06,10:55,24465.2,24478.8,24461.6,24478.8,22815,24435.73,24443.3,67.31,0.1763,True,False,False,79.07,False,True,False,0.9323,3.74,3.58,0.604,0.4449,0.0557,1,0.0556,TRENDING,True,NO_SIGNAL,24424.4,24400,78.4,65.4,True,CE,70.7,78.4
2026-07-06,11:00,24478.8,24480.5,24466.1,24470.9,31850,24436.84,24445.93,63.39,0.1394,True,False,False,54.86,False,False,True,0.479,2.63,-3.92,0.848,-0.4533,-0.0323,-1,-0.0323,TRENDING,True,NO_SIGNAL,24418.9,24400,75.7,66.8,True,CE,70.7,75.7
2026-07-06,11:05,24470.9,24476.0,24469.4,24472.0,10075,24437.18,24448.41,63.71,0.1425,True,False,False,16.67,False,True,False,0.2985,2.48,0.32,0.264,-0.1805,0.0045,1,0.0045,SIDEWAYS,True,NO_SIGNAL,24413.3,24400,72.95,68.65,True,CE,70.7,72.95
2026-07-06,11:10,24472.0,24475.0,24466.6,24471.6,12415,24437.57,24450.62,63.5,0.1393,True,False,False,4.76,False,False,True,0.0136,2.21,-0.22,0.333,-0.2849,-0.0016,-1,-0.0016,SIDEWAYS,True,NO_SIGNAL,24416.3,24400,72.9,68.55,True,CE,70.7,72.9
2026-07-06,11:15,24471.6,24471.6,24459.6,24459.7,11700,24437.86,24451.48,57.3,0.0894,True,False,False,99.17,False,False,True,0.2475,0.86,-6.2,0.384,0.2339,-0.0487,-1,-0.0486,SIDEWAYS,True,NO_SIGNAL,24405.55,24400,69.3,71.85,True,CE,70.7,69.3
2026-07-06,11:20,24459.7,24475.0,24458.0,24472.1,17290,24438.33,24453.45,61.51,0.1382,True,False,False,72.94,False,False,True,0.6034,1.96,4.22,0.808,0.3559,0.0507,1,0.0507,TRENDING,True,NO_SIGNAL,24424.05,24400,76.8,65.85,True,CE,70.7,76.8
