datetime,open,high,low,close,volume
2026-04-06 09:25:00,22991.1,23000,22951,22960.5,7345
2026-04-06 09:30:00,22960.5,23037.7,22949.9,23032.5,11765
2026-04-06 09:35:00,23032.5,23100,23032.5,23075.8,14885
2026-04-06 09:40:00,23075.8,23075.8,22970,22988.7,9425
2026-04-06 09:45:00,22988.7,23002,22955,22962.1,15340
2026-04-06 09:50:00,22962.1,22962.1,22939.9,22956.2,12935
2026-04-06 09:55:00,22956.2,22956.2,22936.9,22941.5,11700
2026-04-06 10:00:00,22941.5,22958.4,22930,22958.4,5980
2026-04-06 10:05:00,22958.4,23008,22958.4,22990,2015
2026-04-06 10:10:00,22990,23025.7,22967.4,23025.7,1495
2026-04-06 10:15:00,23025.7,23049.7,22996.5,22996.5,3640
2026-04-06 10:20:00,22996.5,23032,22996.5,23030,1365
2026-04-06 10:25:00,23030,23030,22966.9,23019.1,5720
2026-04-06 10:30:00,23019.1,23019.1,22985,23012.9,12545
2026-04-06 10:35:00,23012.9,23029.9,22996.4,23027.4,5460
2026-04-06 10:40:00,23027.4,23030,22993,23013.6,7475
2026-04-06 10:45:00,23013.6,23037.9,23008.9,23022.7,9035
2026-04-06 10:50:00,23022.7,23047,22985,22994,7020
2026-04-06 10:55:00,22994,23023.1,22982.2,23010,13390
2026-04-06 11:00:00,23010,23010,22960.9,22969.7,1625
2026-04-06 11:05:00,22969.7,22979.3,22960,22960,3705
2026-04-06 11:10:00,22960,22960,22920,22937,7670
2026-04-06 11:15:00,22937,22971.8,22925,22957,3250
2026-04-06 11:20:00,22957,23000,22957,22983.3,2145
2026-04-06 11:25:00,22983.3,22992,22983.3,22985.1,780
2026-04-06 11:30:00,22985.1,22995,22966,22974,1690
2026-04-06 11:35:00,22974,23011.6,22972,23000.3,2275
2026-04-06 11:40:00,23000.3,23016.6,23000.3,23016.6,130
2026-04-06 11:45:00,23016.6,23018.2,23000,23010,1885
2026-04-06 11:50:00,23010,23039,23010,23019.1,1690
2026-04-06 11:55:00,23019.1,23070,23019.1,23034,2795
2026-04-06 12:00:00,23034,23045,23023.7,23033,520
2026-04-06 12:05:00,23033,23051,23029.9,23038,2860
2026-04-06 12:10:00,23038,23038,23018.8,23018.8,1625
2026-04-06 12:15:00,23018.8,23031.4,23010,23016.7,5265
2026-04-06 12:20:00,23016.7,23095,23016.7,23069.8,10205
2026-04-06 12:25:00,23069.8,23092.6,23066.4,23082.5,3315
2026-04-06 12:30:00,23082.5,23082.6,23013.1,23014,2535
2026-04-06 12:35:00,23014,23045.9,23010.2,23027.1,4225
2026-04-06 12:40:00,23027.1,23041,23018.5,23041,1430
2026-04-06 12:45:00,23041,23122,23041,23122,15015
2026-04-06 12:50:00,23122,23152.1,23120,23149.8,10010
2026-04-06 12:55:00,23149.8,23180,23149.8,23164,6435
2026-04-06 13:00:00,23164,23185,23131.1,23148.2,3250
2026-04-06 13:05:00,23148.2,23175,23139.1,23175,3315
2026-04-06 13:10:00,23175,23249.9,23175,23240,20930
2026-04-06 13:15:00,23240,23260,23226,23245.5,6890
2026-04-06 13:20:00,23245.5,23284.6,23245.5,23257.4,15210
2026-04-06 13:25:00,23257.4,23266.2,23244.3,23250,3770
2026-04-06 13:30:00,23250,23275,23250,23267.3,2795
2026-04-06 13:35:00,23267.3,23280,23251,23251,2535
2026-04-06 13:40:00,23251,23255.1,23219.9,23230,2925
2026-04-06 13:45:00,23230,23246.2,23220,23230,1495
2026-04-06 13:50:00,23230,23261.4,23222.2,23258.8,1495
2026-04-06 13:55:00,23258.8,23260.1,23240,23240,1430
2026-04-06 14:00:00,23240,23268,23240,23260,1820
2026-04-06 14:05:00,23260,23274,23250,23250,1365
2026-04-06 14:10:00,23250,23288,23245,23288,3185
2026-04-06 14:15:00,23288,23300,23270.1,23290.9,3380
2026-04-06 14:20:00,23290.9,23308.5,23280.9,23280.9,2860
2026-04-06 14:25:00,23280.9,23290,23260,23280.9,2080
2026-04-06 14:30:00,23280.9,23305,23280,23305,3575
2026-04-06 14:35:00,23305,23310.6,23290,23306,2405
2026-04-06 14:40:00,23306,23306,23277,23297.2,650
2026-04-06 14:45:00,23297.2,23300,23293.5,23293.5,650
2026-04-06 14:50:00,23293.5,23310,23290,23296,1560
2026-04-06 14:55:00,23296,23302.8,23258.5,23302.8,1950
2026-04-06 15:00:00,23302.8,23343,23302.8,23330,4290
2026-04-06 15:05:00,23330,23354.3,23330,23350.4,3900
2026-04-06 15:10:00,23350.4,23373.8,23345.5,23370,6890
2026-04-06 15:15:00,23370,23370,23335.2,23345,3510
2026-04-06 15:20:00,23345,23349.7,23333,23345,4875
2026-04-06 15:25:00,23345,23347.9,23323,23345,6435
2026-04-07 09:15:00,23217,23217,23105.4,23146.1,14625
2026-04-07 09:20:00,23146.1,23184.6,23126,23175,6630
2026-04-07 09:25:00,23175,23249.9,23175,23231.9,10595
2026-04-07 09:30:00,23231.9,23245,23200,23200,9425
2026-04-07 09:35:00,23200,23225.7,23186,23199.9,18005
2026-04-07 09:40:00,23199.9,23219.9,23147.3,23162.7,10270
2026-04-07 09:45:00,23162.7,23201.2,23155,23170.6,10465
2026-04-07 09:50:00,23170.6,23200,23170.6,23200,5785
2026-04-07 09:55:00,23200,23240,23199.9,23240,11115
2026-04-07 10:00:00,23240,23274.1,23230.1,23274.1,16510
2026-04-07 10:05:00,23274.1,23285.7,23243.8,23243.8,9035
2026-04-07 10:10:00,23243.8,23265,23243.8,23265,4550
2026-04-07 10:15:00,23265,23300,23265,23299,2795
2026-04-07 10:20:00,23299,23310,23269,23270,2210
2026-04-07 10:25:00,23270,23301,23270,23301,585
2026-04-07 10:30:00,23301,23302,23280,23280,1170
2026-04-07 10:35:00,23280,23280.7,23247,23280.7,975
2026-04-07 10:40:00,23280.7,23308.5,23280.2,23303,3380
2026-04-07 10:45:00,23303,23303,23269,23274.6,715
2026-04-07 10:50:00,23274.6,23287.5,23205,23210,3835
2026-04-07 10:55:00,23210,23249.1,23195,23195.7,1950
2026-04-07 11:00:00,23195.7,23208.9,23180,23206.1,1495
2026-04-07 11:05:00,23206.1,23235,23200,23226.7,1560
2026-04-07 11:10:00,23226.7,23235.2,23200,23211.4,11960
2026-04-07 11:15:00,23212.6,23254.5,23212.6,23251.9,12090
2026-04-07 11:20:00,23251.9,23288.5,23248.6,23284.5,3835
2026-04-07 11:25:00,23284.5,23300,23274.1,23290.6,1885
2026-04-07 11:30:00,23290.6,23296.7,23284.5,23296.7,1300
2026-04-07 11:35:00,23296.7,23310.4,23274.8,23310.4,1365
2026-04-07 11:40:00,23310.4,23310.4,23265.2,23275,715
2026-04-07 11:45:00,23275,23280,23258,23266,780
2026-04-07 11:50:00,23266,23281.7,23260.9,23281.7,780
2026-04-07 11:55:00,23281.7,23328.9,23281.7,23320.7,7475
2026-04-07 12:00:00,23320.7,23328.6,23277,23285.3,2925
2026-04-07 12:05:00,23285.3,23299,23270.1,23298.5,3055
2026-04-07 12:10:00,23298.5,23298.5,23261,23261,715
2026-04-07 12:15:00,23261,23290,23261,23274.7,390
2026-04-07 12:20:00,23274.7,23274.7,23250.1,23260,520
2026-04-07 12:25:00,23260,23267.8,23252,23267.8,1950
2026-04-07 12:30:00,23267.8,23273.8,23267.8,23273.8,65
2026-04-07 12:35:00,23273.8,23289.9,23270,23289.9,390
2026-04-07 12:40:00,23289.9,23296.6,23280.9,23296.6,455
2026-04-07 12:45:00,23296.6,23296.6,23271.6,23280.7,455
2026-04-07 12:50:00,23280.7,23292.7,23274.9,23280.2,455
2026-04-07 12:55:00,23280.2,23293,23257.9,23257.9,455
2026-04-07 13:00:00,23257.9,23279,23250,23279,1820
2026-04-07 13:05:00,23279,23279,23270,23270,325
2026-04-07 13:10:00,23270,23296,23251.6,23290,2275
2026-04-07 13:15:00,23290,23315,23280,23313,1820
2026-04-07 13:20:00,23313,23313,23289.9,23292,1755
2026-04-07 13:25:00,23292,23301.9,23276,23300,2665
2026-04-07 13:30:00,23300,23386,23300,23355.5,9360
2026-04-07 13:35:00,23355.5,23377.8,23350,23377.8,1950
2026-04-07 13:40:00,23377.8,23410.3,23358.3,23397.2,8125
2026-04-07 13:45:00,23397.2,23408.3,23352.8,23365.7,9165
2026-04-07 13:50:00,23365.7,23393,23347.4,23390,3965
2026-04-07 13:55:00,23390,23390,23318,23340.1,5785
2026-04-07 14:00:00,23340.1,23365,23332,23365,5395
2026-04-07 14:05:00,23365,23370,23346,23360,3185
2026-04-07 14:10:00,23360,23365,23345,23360,1885
2026-04-07 14:15:00,23360,23376.4,23348,23350,4940
2026-04-07 14:20:00,23350,23362.5,23340,23351.9,4420
2026-04-07 14:25:00,23351.9,23379,23350,23369.7,1755
2026-04-07 14:30:00,23369.7,23398,23360,23385.2,3445
2026-04-07 14:35:00,23385.2,23388,23350,23355,2925
2026-04-07 14:40:00,23355,23375,23354.9,23375,9620
2026-04-07 14:45:00,23375,23400,23370,23400,2340
2026-04-07 14:50:00,23400,23414.9,23395,23403.4,4485
2026-04-07 14:55:00,23403.4,23446.6,23403.4,23444,8905
2026-04-07 15:00:00,23444,23460,23420,23455,13715
2026-04-07 15:05:00,23455,23468.4,23450.2,23450.2,4810
2026-04-07 15:10:00,23450.2,23455.9,23425.2,23442.3,8190
2026-04-07 15:15:00,23442.3,23453.2,23435,23445.7,5330
2026-04-07 15:20:00,23445.7,23459.3,23445.3,23457.3,7150
2026-04-07 15:25:00,23457.1,23475.4,23457.1,23474,9685
2026-04-08 09:15:00,24117.1,24224,24098.4,24200,41600
2026-04-08 09:20:00,24200,24239.9,24180,24180,18590
2026-04-08 09:25:00,24180,24216.5,24175,24187.9,10075
2026-04-08 09:30:00,24187.9,24229.9,24187.9,24210,8320
2026-04-08 09:35:00,24210,24235.8,24210,24235,6305
2026-04-08 09:40:00,24235,24241.4,24223.1,24236,6435
2026-04-08 09:45:00,24236,24277.4,24236,24270,8905
2026-04-08 09:50:00,24270,24284.5,24236.1,24252.2,6955
2026-04-08 09:55:00,24252.2,24261,24217.1,24231.2,4095
2026-04-08 10:00:00,24231.2,24240.3,24225,24225,4225
2026-04-08 10:05:00,24225,24260.4,24220.9,24228.9,4680
2026-04-08 10:10:00,24228.9,24231,24205,24205,2860
2026-04-08 10:15:00,24205,24238.9,24196.7,24220,2860
2026-04-08 10:20:00,24220,24237,24210,24216.1,1560
2026-04-08 10:25:00,24216.1,24247.3,24212.1,24239,2990
2026-04-08 10:30:00,24239,24250,24234.6,24250,1625
2026-04-08 10:35:00,24250,24251,24229.5,24248.3,2275
2026-04-08 10:40:00,24248.3,24270,24238,24270,1885
2026-04-08 10:45:00,24270,24285,24257.8,24275,2730
2026-04-08 10:50:00,24275,24300,24268.5,24300,4355
2026-04-08 10:55:00,24300,24318.2,24297.8,24312.4,6045
2026-04-08 11:00:00,24312.4,24331.5,24312.4,24320,4680
2026-04-08 11:05:00,24320,24330,24311.1,24327,3250
2026-04-08 11:10:00,24327,24330,24310.9,24323.9,4160
2026-04-08 11:15:00,24323.9,24340,24313.1,24320,2080
2026-04-08 11:20:00,24320,24343.7,24320,24343,2535
2026-04-08 11:25:00,24343,24343,24317,24317,2210
2026-04-08 11:30:00,24317,24326.7,24314,24314,1690
2026-04-08 11:35:00,24314,24325,24289.8,24301.8,4030
2026-04-08 11:40:00,24301.8,24323.6,24301,24323,1430
2026-04-08 11:45:00,24323,24326,24322.9,24323.6,455
2026-04-08 11:50:00,24323.6,24323.6,24280,24280.5,1755
2026-04-08 11:55:00,24280.5,24290.1,24275,24275,1820
2026-04-08 12:00:00,24275,24289.2,24275,24275.2,390
2026-04-08 12:05:00,24275.2,24310.5,24275.2,24305,1170
2026-04-08 12:10:00,24305,24306,24300,24305,1235
2026-04-08 12:15:00,24305,24309.9,24300.1,24300.1,975
2026-04-08 12:20:00,24300.1,24305,24299,24300,520
2026-04-08 12:25:00,24300,24300,24290.1,24290.1,1040
2026-04-08 12:30:00,24290.1,24290.1,24247,24250,3250
2026-04-08 12:35:00,24250,24263.6,24250,24261,1235
2026-04-08 12:40:00,24261,24272.1,24250,24272.1,650
2026-04-08 12:45:00,24272.1,24290,24265.1,24288,1170
2026-04-08 12:50:00,24288,24299,24288,24296.8,260
2026-04-08 12:55:00,24296.8,24325,24296.8,24323.7,1300
2026-04-08 13:00:00,24323.7,24324.3,24300,24300,520
2026-04-08 13:05:00,24300,24310,24296,24310,1300
2026-04-08 13:10:00,24310,24321.8,24310,24310,1625
2026-04-08 13:15:00,24310,24315,24310,24315,780
2026-04-08 13:20:00,24315,24321.8,24310,24321.8,715
2026-04-08 13:25:00,24321.8,24325,24310.3,24325,1885
2026-04-08 13:30:00,24325,24325,24310,24325,1625
2026-04-08 13:35:00,24325,24350,24325,24350,6630
2026-04-08 13:40:00,24350,24350,24315,24315,3315
2026-04-08 13:45:00,24315,24325,24315,24318,1820
2026-04-08 13:50:00,24318,24330,24313.2,24313.2,2470
2026-04-08 13:55:00,24313.2,24328.5,24313.2,24320.7,455
2026-04-08 14:00:00,24320.7,24320.7,24313.3,24314,585
2026-04-08 14:05:00,24314,24315.9,24291.7,24303.8,1365
2026-04-08 14:10:00,24303.8,24312,24290.9,24290.9,1820
2026-04-08 14:15:00,24290.9,24305.5,24290.5,24305.5,2210
2026-04-08 14:20:00,24305.5,24331,24303.9,24314.5,3510
2026-04-08 14:25:00,24314.5,24327.9,24312.2,24318.6,2730
2026-04-08 14:30:00,24318.6,24337.5,24313.9,24320.3,2665
2026-04-08 14:35:00,24320.3,24335.9,24319.9,24321.7,3445
2026-04-08 14:40:00,24321.7,24350,24321.7,24350,4355
2026-04-08 14:45:00,24350,24365.7,24328.4,24329.1,4485
2026-04-08 14:50:00,24329.1,24344.4,24314.2,24325.9,2470
2026-04-08 14:55:00,24325.9,24345,24325.9,24345,1495
2026-04-08 15:00:00,24345,24345,24300,24325.4,8450
2026-04-08 15:05:00,24325.4,24340,24325.4,24333.6,6175
2026-04-08 15:10:00,24333.6,24340,24330,24330,8060
2026-04-08 15:15:00,24330,24340,24323.5,24328.3,7605
2026-04-08 15:20:00,24328.3,24338,24328,24331.6,7540
2026-04-08 15:25:00,24331.6,24374,24331.6,24360,10595
2026-04-09 09:15:00,24290,24290,24186,24249.8,18655
2026-04-09 09:20:00,24249.8,24298,24249.8,24289.2,8060
2026-04-09 09:25:00,24289.2,24323.7,24289.2,24315,6370
2026-04-09 09:30:00,24315,24319.3,24250,24255.4,7735
2026-04-09 09:35:00,24255.4,24275,24240,24243.9,5135
2026-04-09 09:40:00,24243.9,24261.1,24220,24220,3965
2026-04-09 09:45:00,24220,24239,24171.1,24180,11830
2026-04-09 09:50:00,24180,24183.7,24156,24161,6500
2026-04-09 09:55:00,24161,24163.9,24131,24150,7085
2026-04-09 10:00:00,24150,24181.2,24125,24176,4225
2026-04-09 10:05:00,24176,24186.4,24159.1,24178.3,6175
2026-04-09 10:10:00,24178.3,24209,24178.3,24200.5,6305
2026-04-09 10:15:00,24200.5,24220,24175,24220,2405
2026-04-09 10:20:00,24220,24220.2,24200,24220.2,2275
2026-04-09 10:25:00,24220.2,24220.2,24174,24181,2470
2026-04-09 10:30:00,24181,24210.5,24181,24210.5,1170
2026-04-09 10:35:00,24210.5,24210.5,24188,24188.1,1430
2026-04-09 10:40:00,24188.1,24189,24156.9,24156.9,1690
2026-04-09 10:45:00,24156.9,24174.4,24156.9,24174.4,325
2026-04-09 10:50:00,24174.4,24185.1,24170.3,24183.5,780
2026-04-09 10:55:00,24183.5,24195,24183.5,24189.5,390
2026-04-09 11:00:00,24189.5,24210,24185,24200,2470
2026-04-09 11:05:00,24200,24220,24200,24219.2,1625
2026-04-09 11:10:00,24219.2,24219.2,24197,24197,585
2026-04-09 11:15:00,24197,24210.6,24180.9,24187.4,2015
2026-04-09 11:20:00,24187.4,24199.2,24170.1,24199.2,1235
2026-04-09 11:25:00,24199.2,24209,24187.9,24209,390
2026-04-09 11:30:00,24209,24225,24201.9,24215.5,715
2026-04-09 11:35:00,24215.5,24220,24201.3,24220,325
2026-04-09 11:40:00,24220,24220,24215,24219.8,260
2026-04-09 11:45:00,24219.8,24238,24206.1,24238,650
2026-04-09 11:50:00,24238,24249,24238,24242.5,910
2026-04-09 11:55:00,24242.5,24251.3,24241,24241,520
2026-04-09 12:00:00,24241,24248.3,24230.1,24230.1,1755
2026-04-09 12:05:00,24230.1,24248.3,24217.8,24244.7,780
2026-04-09 12:10:00,24244.7,24260,24234.7,24234.7,1170
2026-04-09 12:15:00,24234.7,24234.7,24233.5,24233.5,390
2026-04-09 12:20:00,24233.5,24240,24224.9,24224.9,325
2026-04-09 12:25:00,24224.9,24229.9,24211,24229.9,910
2026-04-09 12:30:00,24229.9,24248.9,24215,24215,715
2026-04-09 12:35:00,24215,24235.3,24205.1,24205.1,1885
2026-04-09 12:40:00,24205.1,24210,24202,24210,325
2026-04-09 12:45:00,24210,24210,24163.5,24163.5,2925
2026-04-09 12:50:00,24163.5,24182.3,24160.4,24174.4,1430
2026-04-09 12:55:00,24174.4,24199.1,24169.3,24185.3,4030
2026-04-09 13:00:00,24185.3,24193.4,24179.4,24186.8,650
2026-04-09 13:05:00,24186.8,24190,24174.4,24190,845
2026-04-09 13:10:00,24190,24190,24160,24161.5,1755
2026-04-09 13:15:00,24161.5,24161.5,24153.5,24154,1820
2026-04-09 13:20:00,24154,24157,24131,24134.8,4615
2026-04-09 13:25:00,24134.8,24149.8,24130,24130,2080
2026-04-09 13:30:00,24130,24148,24120,24137.7,3315
2026-04-09 13:35:00,24137.7,24151.6,24123.1,24127.9,1820
2026-04-09 13:40:00,24127.9,24129.6,24115,24115.9,2600
2026-04-09 13:45:00,24115.9,24128.7,24105,24120.3,2470
2026-04-09 13:50:00,24120.3,24140,24110.1,24130,2665
2026-04-09 13:55:00,24130,24140,24115,24115,2015
2026-04-09 14:00:00,24115,24138.9,24114.8,24134,2275
2026-04-09 14:05:00,24138,24150,24118.5,24130.1,2925
2026-04-09 14:10:00,24130.1,24137.7,24106,24106,2015
2026-04-09 14:15:00,24106,24124.9,24101,24102,2405
2026-04-09 14:20:00,24102,24105,24090,24092.5,8840
2026-04-09 14:25:00,24092.5,24093.7,24065.4,24071,4615
2026-04-09 14:30:00,24071,24074.2,24050.1,24050.1,3185
2026-04-09 14:35:00,24050.1,24075.2,24050.1,24063,2600
2026-04-09 14:40:00,24063,24115.9,24060.8,24092.9,2925
2026-04-09 14:45:00,24092.9,24101.1,24083,24098.9,2600
2026-04-09 14:50:00,24098.9,24105,24089.9,24105,1820
2026-04-09 14:55:00,24105,24105,24091,24099.1,2210
2026-04-09 15:00:00,24105,24171.2,24105,24142.6,2925
2026-04-09 15:05:00,24142.6,24160,24128,24156,2275
2026-04-09 15:10:00,24156,24171.2,24155,24164.1,1495
2026-04-09 15:15:00,24164.1,24171,24150.1,24160,2015
2026-04-09 15:20:00,24160,24164.4,24150,24151,1365
2026-04-09 15:25:00,24151,24160,24150.5,24160,4485
2026-04-10 09:15:00,24185.9,24289,24185.9,24285.7,10400
2026-04-10 09:20:00,24285.7,24294,24254.4,24254.7,5005
2026-04-10 09:25:00,24254.7,24275,24244,24266.1,2925
2026-04-10 09:30:00,24266.1,24284,24260.8,24283,2340
2026-04-10 09:35:00,24283,24283,24264.8,24275,2275
2026-04-10 09:40:00,24275,24290,24275,24290,1430
2026-04-10 09:45:00,24290,24310,24280.4,24294.3,8190
2026-04-10 09:50:00,24294.3,24310,24294.3,24304.8,1755
2026-04-10 09:55:00,24304.8,24320,24303.1,24320,3900
2026-04-10 10:00:00,24320,24320,24303.9,24306,1365
2026-04-10 10:05:00,24306,24306,24265,24282,1430
2026-04-10 10:10:00,24282,24315,24282,24315,1560
2026-04-10 10:15:00,24315,24340,24315,24340,9295
2026-04-10 10:20:00,24340,24345,24334.6,24345,1820
2026-04-10 10:25:00,24345,24362,24323.7,24325,7345
2026-04-10 10:30:00,24325,24352.5,24325,24340,2860
2026-04-10 10:35:00,24340,24351,24326.4,24326.4,2340
2026-04-10 10:40:00,24326.4,24348.2,24326.4,24335.4,1300
2026-04-10 10:45:00,24335.4,24339.7,24322,24325,1625
2026-04-10 10:50:00,24325,24329.3,24315,24315,1040
2026-04-10 10:55:00,24315,24330,24301.5,24330,1820
2026-04-10 11:00:00,24330,24338.2,24318.5,24336.9,325
2026-04-10 11:05:00,24336.9,24336.9,24320,24320.6,195
2026-04-10 11:10:00,24320.6,24336,24320.6,24336,715
2026-04-10 11:15:00,24336,24340,24321,24321,2535
2026-04-10 11:20:00,24321,24341,24317.1,24317.1,2990
2026-04-10 11:25:00,24317.1,24328.2,24317.1,24328.2,130
2026-04-10 11:30:00,24328.2,24331.4,24320,24320,390
2026-04-10 11:35:00,24320,24326.4,24312,24320,1170
2026-04-10 11:40:00,24320,24323,24309.8,24320,455
2026-04-10 11:45:00,24320,24320,24293.7,24305.9,2340
2026-04-10 11:50:00,24305.9,24320,24305.9,24320,260
2026-04-10 11:55:00,24320,24328,24319,24325,390
2026-04-10 12:00:00,24325,24325.3,24313.3,24325.3,1040
2026-04-10 12:05:00,24325.3,24335,24325,24332.3,1495
2026-04-10 12:10:00,24332.3,24340,24327.6,24336.2,1300
2026-04-10 12:15:00,24336.2,24336.2,24325,24325,1430
2026-04-10 12:20:00,24325,24344,24323,24338.5,1430
2026-04-10 12:25:00,24338.5,24355,24335,24335,2600
2026-04-10 12:30:00,24335,24347.6,24335,24341.5,1105
2026-04-10 12:35:00,24341.5,24341.5,24335,24337,780
2026-04-10 12:40:00,24337,24349.9,24335,24335,3120
2026-04-10 12:45:00,24335,24349.2,24324.7,24332.6,1300
2026-04-10 12:50:00,24332.6,24339.9,24317,24320.9,1430
2026-04-10 12:55:00,24320.9,24336.5,24318.9,24328.1,1170
2026-04-10 13:00:00,24328.1,24341.9,24326.2,24332.6,1105
2026-04-10 13:05:00,24332.6,24340,24331.6,24340,1105
2026-04-10 13:10:00,24340,24340,24316.5,24323.2,1170
2026-04-10 13:15:00,24323.2,24340,24317.4,24318.8,1235
2026-04-10 13:20:00,24318.8,24335.8,24315.6,24324,7670
2026-04-10 13:25:00,24324,24330,24317,24319.1,7475
2026-04-10 13:30:00,24319.1,24328,24316.7,24323,1040
2026-04-10 13:35:00,24323,24332.8,24322.8,24325,1170
2026-04-10 13:40:00,24325,24347.1,24325,24334.9,1560
2026-04-10 13:45:00,24334.9,24342.7,24326.6,24326.6,1040
2026-04-10 13:50:00,24326.6,24345,24325,24333,1690
2026-04-10 13:55:00,24333,24364.5,24332.7,24364.5,3185
2026-04-10 14:00:00,24364.5,24370,24353.9,24368.6,4095
2026-04-10 14:05:00,24368.6,24370,24358.8,24361,2470
2026-04-10 14:10:00,24361,24370,24325,24332.6,3250
2026-04-10 14:15:00,24332.6,24332.6,24275,24307.2,9035
2026-04-10 14:20:00,24307.2,24321.8,24280,24280,1950
2026-04-10 14:25:00,24280,24289.2,24270,24285,2600
2026-04-10 14:30:00,24285,24298,24271.6,24298,2080
2026-04-10 14:35:00,24298,24298,24271.2,24277.2,1300
2026-04-10 14:40:00,24277.2,24286.5,24277.2,24285.3,1690
2026-04-10 14:45:00,24285.3,24335,24282,24323.2,2340
2026-04-10 14:50:00,24323.2,24336.9,24305.9,24312,2145
2026-04-10 14:55:00,24312,24328,24310.9,24315.7,1365
2026-04-10 15:00:00,24315.7,24347,24311.5,24343.2,2210
2026-04-10 15:05:00,24343.2,24375,24343.2,24370,6890
2026-04-10 15:10:00,24370,24385,24370,24377,4225
2026-04-10 15:15:00,24377,24385,24363.1,24367,8905
2026-04-10 15:20:00,24367,24379,24360,24375,16770
2026-04-10 15:25:00,24375,24380,24375,24376,10985
2026-04-13 09:15:00,24001.1,24056.5,23900,23944,48815
2026-04-13 09:20:00,23944,23950,23935,23942,10595
2026-04-13 09:25:00,23942,23960.6,23940,23959,6305
2026-04-13 09:30:00,23959,23959,23930.1,23955,12870
2026-04-13 09:35:00,23955,23955,23925,23930,6630
2026-04-13 09:40:00,23930,23989.1,23930,23970,7020
2026-04-13 09:45:00,23970,23978.8,23950.1,23960.9,4680
2026-04-13 09:50:00,23960.9,23984,23960.9,23983.3,5395
2026-04-13 09:55:00,23983.3,24010.8,23983.3,24006.4,3640
2026-04-13 10:00:00,24006.4,24010.6,23996.9,24000,11310
2026-04-13 10:05:00,24000,24010.6,23995.5,24009,1755
2026-04-13 10:10:00,24009,24014.1,23990,23990,1755
2026-04-13 10:15:00,23990,24000,23971,24000,1625
2026-04-13 10:20:00,24000,24042.6,23997.8,24042.2,5980
2026-04-13 10:25:00,24042.2,24050,24029.4,24045,2730
2026-04-13 10:30:00,24045,24050,24042.6,24048,1430
2026-04-13 10:35:00,24048,24060,24035,24060,1950
2026-04-13 10:40:00,24060,24068,24030.2,24040,2665
2026-04-13 10:45:00,24040,24069.3,24040,24061,1170
2026-04-13 10:50:00,24061,24070,24050.1,24055.9,1755
2026-04-13 10:55:00,24055.9,24076,24055,24055,1040
2026-04-13 11:00:00,24055,24069.4,24055,24056.4,2015
2026-04-13 11:05:00,24056.4,24074.9,24054,24070,650
2026-04-13 11:10:00,24070,24074.9,24060.1,24060.1,650
2026-04-13 11:15:00,24060.1,24073,24060.1,24066,325
2026-04-13 11:20:00,24066,24075,24060.5,24075,845
2026-04-13 11:25:00,24075,24080,24070,24070,975
2026-04-13 11:30:00,24070,24070,24054.5,24067.4,1040
2026-04-13 11:35:00,24067.4,24090,24067.4,24090,1430
2026-04-13 11:40:00,24090,24090,24080.4,24082,715
2026-04-13 11:45:00,24082,24092,24080,24092,1365
2026-04-13 11:50:00,24100,24125,24100,24125,2860
2026-04-13 11:55:00,24125,24128,24105.4,24105.4,1170
2026-04-13 12:00:00,24105.4,24119.4,24105,24105.7,910
2026-04-13 12:05:00,24105.7,24125,24105.7,24120,585
2026-04-13 12:10:00,24120,24130.5,24117.6,24130.5,1560
2026-04-13 12:15:00,24130.5,24137.9,24130.4,24132,910
2026-04-13 12:20:00,24132,24143,24130,24140,1625
2026-04-13 12:25:00,24140,24151.3,24135,24151.3,3510
2026-04-13 12:30:00,24151.3,24160.7,24145,24145,1235
2026-04-13 12:35:00,24145,24159.9,24145,24159.9,455
2026-04-13 12:40:00,24159.9,24165,24145.5,24165,2015
2026-04-13 12:45:00,24165,24165,24143.1,24161.7,2340
2026-04-13 12:50:00,24161.7,24161.7,24145.1,24145.5,390
2026-04-13 12:55:00,24145.5,24145.5,24103,24137.7,1300
2026-04-13 13:00:00,24137.7,24137.7,24100,24100.1,1170
2026-04-13 13:05:00,24100.1,24134.1,24100.1,24134.1,1365
2026-04-13 13:10:00,24134.1,24134.5,24127,24134,325
2026-04-13 13:15:00,24134,24145,24124.7,24139.2,1040
2026-04-13 13:20:00,24139.2,24152.9,24139,24139,780
2026-04-13 13:25:00,24139,24150,24137.8,24149.8,455
2026-04-13 13:30:00,24149.8,24166,24143.9,24160.5,585
2026-04-13 13:35:00,24160.5,24160.5,24155,24155,1885
2026-04-13 13:40:00,24155,24155,24143.8,24144.8,1495
2026-04-13 13:45:00,24144.8,24159,24140,24150,650
2026-04-13 13:50:00,24150,24187,24150,24187,2535
2026-04-13 13:55:00,24187,24225,24187,24217.6,4875
2026-04-13 14:00:00,24217.6,24219,24200,24201,2015
2026-04-13 14:05:00,24201,24201.1,24165.2,24165.2,1560
2026-04-13 14:10:00,24165.2,24167,24150,24167,845
2026-04-13 14:15:00,24167,24176.9,24150,24176.9,780
2026-04-13 14:20:00,24176.9,24182.4,24170,24175,650
2026-04-13 14:25:00,24175,24194.4,24170,24174.4,1235
2026-04-13 14:30:00,24174.4,24200,24174.4,24189,1170
2026-04-13 14:35:00,24189,24204.3,24188,24188,715
2026-04-13 14:40:00,24188,24190,24150,24160,11050
